Employee ID,Full Name,Date of Birth,Gender,Education Level,Hire Date,Department,Job Title,Organization Level,Region,Country,Latitude,Longitude,Employment Status,Employment Type,Base Salary ($),Times Promoted,Annual Leave Entitlement (days),Ethnicity,Tenure (Years),Age (Years),Age Band,Tenure Band,Salary Band,Performance Review Year,Performance Rating,Projects Handled,Project Target,Working Hours,Overtime,Team Size,Potential Rating,Satisfaction Score,Incentive Amount ($),Bonus ($),Incentive Amount ($) Band,Bonus ($) Band,Satisfaction Score Band,Team Size Band,Performance Rating Band,Projects Handled Band,Project Target Band,Working Hours Band,Overtime Band
2513,Jon Miller,4/5/1994,Male,Master's,10/20/2020,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,112646.75,0,18,Bengali,4,30,26-35,4-6 Years,100K-125K,2023,2.25,45,53,1767.75,158.5,8,Low,4.25,6407.47,9525.23,5K-10K,5K-10K,Very High,10-Jun,Average,41-60,41-60,1701-1900,151-200
2514,Richard Hayes,12/27/1974,Male,Master's,6/28/2022,HR,HR Specialist,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,64758.72,4,22,Hispanic,2,50,46-55,1-3 Years,50K-75K,2023,1,22,28,1784.5,181,17.5,Low,2.5,1373.19,1630.59,500-5K,500-5K,Medium,16-20,Poor,21-40,21-40,1701-1900,151-200
2515,Christine Stephenson,5/27/1979,Male,High School,5/7/2022,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,52961.89,4,24,Bengali,2,45,36-45,1-3 Years,50K-75K,2023,3.5,22,25,2232.5,138.5,10.5,High,3,5380.88,6352.87,5K-10K,5K-10K,Medium,15-Nov,Good,21-40,21-40,Above 2100,101-150
2516,Ing. Fanny Cichorius B.Sc.,4/16/2002,Female,Master's,7/25/2019,HR,HR Specialist,Operational,Europe,Germany,52.52,13.405,Remote,Part-time,77058.14,1,22,German,2,22,18-25,1-3 Years,75K-100K,2022,2.75,43,49,1615.5,82.5,12.5,Moderate,4.5,7296.64,11595.26,5K-10K,10K-20K,Very High,15-Nov,Average,41-60,41-60,1501-1700,51-100
2517,Oswin Blümel B.Eng.,8/15/1963,Female,Doctorate,3/27/2020,IT,IT Support Specialist,Entry,Europe,Germany,52.52,13.405,Onsite,Part-time,56158.41,1,22,Germany-Other,4,61,56-66,4-6 Years,50K-75K,2023,3,41,54,1908.25,117.25,9.5,High,3.25,7883.87,10270.19,5K-10K,10K-20K,High,10-Jun,Average,41-60,41-60,1901-2100,101-150
2518,Brian Ellis,7/10/1985,Female,High School,8/21/2019,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,65865.47,0,20,Hispanic,5,39,36-45,4-6 Years,50K-75K,2023,1.6,52,62,1885.8,107.8,9.6,Low,4,4948.27,7451.72,500-5K,5K-10K,High,10-Jun,Below Average,41-60,61-80,1701-1900,101-150
2519,Zehaan Mani,9/5/2006,Other,Bachelor's,3/16/2021,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,81589.92,2,20,Indo-Aryan,3,18,18-25,1-3 Years,75K-100K,2023,2,30,35,2010,58.66666667,10.33333333,Moderate,3,4509.03,5660.62,500-5K,5K-10K,Medium,15-Nov,Below Average,21-40,21-40,1901-2100,51-100
2520,Russell Smith,7/9/2002,Female,Master's,7/6/2022,Marketing,Marketing Coordinator,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,95722.49,0,18,White British,2,22,18-25,1-3 Years,75K-100K,2023,3.5,22,24,2083,20,12.5,High,4,5571.53,7059.47,5K-10K,5K-10K,High,15-Nov,Good,21-40,21-40,1901-2100,0-50
2521,Aaron Bell,10/12/1993,Female,High School,12/24/2020,Marketing,Marketing Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,77646.23,3,22,Bengali,3,31,26-35,1-3 Years,75K-100K,2023,2.25,48,52,2073.5,128,8.5,Moderate,4.25,6463.08,9940.82,5K-10K,5K-10K,Very High,10-Jun,Average,41-60,41-60,1901-2100,101-150
2522,Anthony Ellis,4/8/1990,Female,Doctorate,3/24/2019,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,74786.51,1,22,Bengali,5,34,26-35,4-6 Years,50K-75K,2023,2.2,54,60,1952.6,123.6,14.8,High,4.2,7474.43,11362.5,5K-10K,10K-20K,Very High,15-Nov,Average,41-60,41-60,1901-2100,101-150
2523,Christian Noble,9/13/1970,Female,Associate's,11/12/2022,Sales,Sales Manager,Mid-Level,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,42803.33,4,24,Bengali,2,54,46-55,1-3 Years,30K-50K,2023,1,22,24,1785.5,57.5,11.5,High,3,1276.33,1950.49,500-5K,500-5K,Medium,15-Nov,Poor,21-40,21-40,1701-1900,51-100
2524,David Gonzales,12/14/1967,Male,Master's,1/13/2020,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,47325.8,1,24,Hispanic,4,57,56-66,4-6 Years,30K-50K,2023,1.5,44,54,1976.5,167.75,8.75,Moderate,3.75,3692.89,6007.08,500-5K,5K-10K,High,10-Jun,Below Average,41-60,41-60,1901-2100,151-200
2525,Univ.Prof. Nuray Holzapfel B.Eng.,7/29/1996,Male,High School,12/29/2022,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,121036.95,2,15,Germany-Other,1,28,26-35,1-3 Years,100K-125K,2023,2.5,24,29,2033.5,224,1,High,4,4075.33,5065.83,500-5K,5K-10K,High,5-Jan,Average,21-40,21-40,1901-2100,Above 200
2526,Wendy Fisher,5/12/1987,Female,Associate's,8/17/2022,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Part-time,57022.76,1,22,White British,2,37,36-45,1-3 Years,50K-75K,2023,2.5,22,26,1983.5,153.5,15.5,High,3.5,4732.1,5104.76,500-5K,5K-10K,High,16-20,Average,21-40,21-40,1901-2100,151-200
2527,Jalsa Sheth,5/21/1963,Male,Associate's,6/17/2021,IT,Data Scientist,Mid-Level,Asia,India,28.7041,77.1025,Onsite,Full-time,66575.52,1,22,Indo-Aryan,3,61,56-66,1-3 Years,50K-75K,2023,2.333333333,33,39,1915,180.6666667,14.33333333,High,4,4812.26,6242,500-5K,5K-10K,High,15-Nov,Average,21-40,21-40,1901-2100,151-200
2528,Valentina Hofmann-Bruder,5/18/1976,Female,Bachelor's,1/2/2019,Operations,Logistics Manager,Mid-Level,Europe,Germany,52.52,13.405,Remote,Full-time,69045.43,2,20,Germany-Other,5,48,46-55,4-6 Years,50K-75K,2023,2.8,51,63,1947.4,126,10,Moderate,4.6,9924.74,13397.56,5K-10K,10K-20K,Very High,10-Jun,Average,41-60,61-80,1901-2100,101-150
2529,Donald Woods-Kaur,4/15/2005,Other,Associate's,10/27/2020,Marketing,Content Strategist,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,50191.69,3,24,White British,4,19,18-25,4-6 Years,50K-75K,2023,2.25,43,54,1919.75,160.75,12.5,Low,3.75,5594.13,7692.63,5K-10K,5K-10K,High,15-Nov,Average,41-60,41-60,1901-2100,151-200
2530,Justin Day,1/21/1974,Female,Doctorate,12/7/2019,IT,IT Support Specialist,Entry,Europe,UK,51.5074,-0.1278,Onsite,Part-time,116491.33,0,18,Asian British,5,50,46-55,4-6 Years,100K-125K,2023,1.6,53,64,2001.4,115.2,13.4,Moderate,3.2,5325.93,7596.29,5K-10K,5K-10K,High,15-Nov,Below Average,41-60,61-80,1901-2100,101-150
2531,Ben Vincent-Butler,6/24/1981,Female,High School,12/15/2018,Marketing,Marketing Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,59083.12,0,22,Black British,6,43,36-45,4-6 Years,50K-75K,2023,2.5,67,75,1836.833333,103.5,11.66666667,High,3.333333333,10672.47,15092.21,10K-15K,10K-20K,High,15-Nov,Average,61-80,61-80,1701-1900,101-150
2532,Jackson Saha,2/7/1976,Male,Master's,1/13/2018,Marketing,Marketing Coordinator,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,41457.64,4,24,Indo-Aryan,6,48,46-55,4-6 Years,30K-50K,2023,2,65,73,1794.333333,183.6666667,11.83333333,High,3.833333333,9197.14,11586.31,5K-10K,10K-20K,High,15-Nov,Below Average,61-80,61-80,1701-1900,151-200
2533,Frau Andrea Hübel,7/22/1983,Male,Associate's,5/20/2019,R&D,Research Scientist,Mid-Level,Europe,Germany,52.52,13.405,Remote,Part-time,83137.79,1,20,German,5,41,36-45,4-6 Years,75K-100K,2023,2.4,53,60,1799,124.4,11,Moderate,4,7754.77,11474.32,5K-10K,10K-20K,High,15-Nov,Average,41-60,41-60,1701-1900,101-150
2534,Chameli Thakur,2/11/1984,Female,Associate's,1/23/2021,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,42183.45,4,25,Indo-Aryan,3,40,36-45,1-3 Years,30K-50K,2023,1.666666667,33,34,1804.666667,149,5,High,3,3964.28,5294.27,500-5K,5K-10K,Medium,5-Jan,Below Average,21-40,21-40,1701-1900,101-150
2535,Mr Raymond Smith,12/20/1980,Female,Master's,6/19/2019,IT,Software Engineer,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,47295.38,2,24,Asian British,5,44,36-45,4-6 Years,30K-50K,2023,2.4,52,56,1925.4,232.4,11.6,High,2.8,8851.48,11679.65,5K-10K,10K-20K,Medium,15-Nov,Average,41-60,41-60,1901-2100,Above 200
2536,Aarna Cheema,6/24/1959,Female,High School,6/1/2021,HR,HR Manager,Senior,Asia,India,28.7041,77.1025,Onsite,Full-time,115070.04,0,15,Dravidian,3,65,56-66,1-3 Years,100K-125K,2023,4.333333333,33,36,1901.333333,139.6666667,14.33333333,High,4.333333333,8961.85,13568.07,5K-10K,10K-20K,Very High,15-Nov,Excellent,21-40,21-40,1901-2100,101-150
2537,Heidemarie Jacobi Jäckel,12/5/1995,Male,High School,6/25/2019,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Remote,Part-time,91791.36,3,18,German,5,29,26-35,4-6 Years,75K-100K,2023,3,51,65,1857.4,131.6,9.6,Moderate,3.4,9098.32,13220.64,5K-10K,10K-20K,High,10-Jun,Average,41-60,61-80,1701-1900,101-150
2538,Manuel Henderson,7/11/1980,Male,High School,9/15/2021,IT,Data Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Full-time,77436.74,3,18,White,3,44,36-45,1-3 Years,75K-100K,2023,1.333333333,33,35,1957,89.33333333,7.666666667,Low,2.333333333,3496.12,4156.04,500-5K,500-5K,Medium,10-Jun,Below Average,21-40,21-40,1901-2100,51-100
2539,Ing. Jonas Mies B.Eng.,3/14/1983,Male,Associate's,6/17/2018,IT,IT Support Specialist,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,63666.55,2,22,Germany-Other,6,41,36-45,4-6 Years,50K-75K,2023,2.333333333,64,80,1940.333333,150.1666667,10.66666667,Moderate,3.166666667,9047.37,13409.76,5K-10K,10K-20K,High,15-Nov,Average,61-80,61-80,1901-2100,151-200
2540,Mitali Bajwa,9/9/2005,Male,Doctorate,10/30/2021,Sales,Sales Manager,Mid-Level,Asia,India,28.7041,77.1025,Remote,Full-time,56909.2,1,22,Dravidian,3,19,18-25,1-3 Years,50K-75K,2023,2.666666667,32,40,1886,187,12,High,3,5784,7119.15,5K-10K,5K-10K,Medium,15-Nov,Average,21-40,21-40,1701-1900,151-200
2541,Julia Patterson,10/12/2006,Male,Associate's,12/30/2020,Finance,Financial Analyst,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,86422.07,1,20,White British,3,18,18-25,1-3 Years,75K-100K,2023,2,40,42,1969.25,106.75,7.75,Low,4.25,5902.51,7551.41,5K-10K,5K-10K,Very High,10-Jun,Below Average,21-40,41-60,1901-2100,101-150
2542,Alejandra Ford,3/18/1971,Male,Doctorate,8/8/2019,IT,Data Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,76178.96,4,22,USA-Other,5,53,46-55,4-6 Years,75K-100K,2023,2.2,51,58,1982.2,188,6.8,Moderate,2.8,8439.45,10428.94,5K-10K,10K-20K,Medium,10-Jun,Average,41-60,41-60,1901-2100,151-200
2543,Hilary Jenkins,1/11/2003,Male,Doctorate,3/20/2020,Marketing,Content Strategist,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,115605,1,18,Black British,4,21,18-25,4-6 Years,100K-125K,2023,1.75,42,47,1856,77,9.5,High,3.75,4596.52,6285.96,500-5K,5K-10K,High,10-Jun,Below Average,41-60,41-60,1701-1900,51-100
2544,Kelly Thornton DVM,3/9/1977,Male,Bachelor's,8/11/2018,Marketing,Marketing Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,78651.88,2,22,BD-Tribal,6,47,46-55,4-6 Years,75K-100K,2023,2.666666667,64,77,1904,163.5,9.333333333,Moderate,3.333333333,10599.5,14672.02,10K-15K,10K-20K,High,10-Jun,Average,61-80,61-80,1901-2100,151-200
2545,Chameli Lal,7/8/1963,Male,Doctorate,4/1/2020,IT,IT Support Specialist,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,54052.48,2,24,Indo-Aryan,4,61,56-66,4-6 Years,50K-75K,2023,1.5,44,45,1890,114,7,Low,3.25,4899.26,6167.56,500-5K,5K-10K,High,10-Jun,Below Average,41-60,41-60,1701-1900,101-150
2546,Craig Stark,6/19/1976,Male,Associate's,12/6/2018,Finance,Accountant,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,99880.79,1,18,Black,6,48,46-55,4-6 Years,75K-100K,2023,2.5,65,81,1945.5,168.1666667,6.666666667,Moderate,3.833333333,9695.87,13869.86,5K-10K,10K-20K,High,10-Jun,Average,61-80,Above 80,1901-2100,151-200
2547,Ingolf Ritter,5/11/1996,Male,Bachelor's,4/12/2022,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Onsite,Part-time,53946.14,3,24,Turkish,2,28,26-35,1-3 Years,50K-75K,2023,3,24,29,1892.5,176,16.5,High,3.5,3894.47,6559.5,500-5K,5K-10K,High,16-20,Average,21-40,21-40,1701-1900,151-200
2548,Jagvi Sethi,9/21/1997,Female,High School,10/14/2020,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,60439.37,3,22,Indo-Aryan,4,27,26-35,4-6 Years,50K-75K,2023,3,43,51,1827.25,154.25,9.75,Moderate,3.5,9023.18,12260.69,5K-10K,10K-20K,High,10-Jun,Average,41-60,41-60,1701-1900,151-200
2549,Hans-H. Knappe B.Sc.,2/6/1997,Male,High School,12/30/2021,Marketing,Marketing Coordinator,Entry,Europe,Germany,52.52,13.405,Onsite,Full-time,116558.63,1,15,Germany-Other,2,27,26-35,1-3 Years,100K-125K,2023,1.666666667,31,31,1942,241.6666667,7.333333333,High,3.333333333,3394.33,5147.84,500-5K,5K-10K,High,10-Jun,Below Average,21-40,21-40,1901-2100,Above 200
2550,Manuel Reeves,8/3/1996,Female,High School,2/7/2021,Operations,Logistics Manager,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Part-time,40295.6,4,22,White,3,28,26-35,1-3 Years,30K-50K,2024,2.571428571,80,90,1914.285714,193.8571429,8,High,2.285714286,20212.4,16235.11,Above 20K,10K-20K,Medium,10-Jun,Average,61-80,Above 80,1901-2100,151-200
2551,Vasatika Thakur,8/2/2003,Female,Associate's,1/15/2021,Marketing,Marketing Coordinator,Entry,Asia,India,28.7041,77.1025,Onsite,Part-time,62759.01,0,20,Indo-Aryan,3,21,18-25,1-3 Years,50K-75K,2023,2.333333333,34,39,1780.333333,46,6.333333333,Moderate,3.333333333,4797.95,7374.33,500-5K,5K-10K,High,10-Jun,Average,21-40,21-40,1701-1900,0-50
2552,Joanna Iqbal,4/27/1969,Female,Doctorate,8/8/2019,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,56205.04,4,24,White British,5,55,46-55,4-6 Years,50K-75K,2023,2.6,55,64,1836.6,207.6,14,Low,4.4,9523.82,12400.74,5K-10K,10K-20K,Very High,15-Nov,Average,41-60,61-80,1701-1900,Above 200
2553,Claire Scholtz-Gumprich,12/8/1979,Female,Associate's,11/10/2021,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,46082.59,2,25,German,3,45,36-45,1-3 Years,30K-50K,2023,3,32,33,2142,233.3333333,10,Moderate,4.666666667,7758.23,9106.2,5K-10K,5K-10K,Very High,10-Jun,Average,21-40,21-40,Above 2100,Above 200
2554,Henry Edwards,4/30/1986,Female,High School,12/26/2018,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,100471.57,0,18,Black British,5,38,36-45,4-6 Years,100K-125K,2023,2.166666667,68,74,2156.5,129.6666667,10.66666667,High,3.166666667,9902.39,12994.08,5K-10K,10K-20K,High,15-Nov,Average,61-80,61-80,Above 2100,101-150
2555,Donna Campbell,4/10/1978,Female,Master's,11/29/2021,Sales,Sales Manager,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,107040.08,1,18,Asian,3,46,46-55,1-3 Years,100K-125K,2023,3.333333333,31,35,2040.666667,90.66666667,4.333333333,Moderate,2.666666667,6923.72,9841.88,5K-10K,5K-10K,Medium,5-Jan,Good,21-40,21-40,1901-2100,51-100
2556,Erich Schönland MBA.,2/27/1972,Male,Doctorate,5/13/2019,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Remote,Part-time,127027.8,4,15,German,1,52,46-55,1-3 Years,125K-150K,2023,1.6,56,67,1599.2,167.2,8.6,Low,4,5303.93,8600.9,5K-10K,5K-10K,High,10-Jun,Below Average,41-60,61-80,1501-1700,151-200
2557,Dr Brian Murphy,5/14/1977,Female,Associate's,6/9/2020,Operations,Logistics Manager,Mid-Level,Europe,UK,51.5074,-0.1278,Remote,Full-time,73951.38,1,22,White British,4,47,46-55,4-6 Years,50K-75K,2023,2.5,42,46,1883,78.75,11,High,3.5,6860.9,9893.9,5K-10K,5K-10K,High,15-Nov,Average,41-60,41-60,1701-1900,51-100
2558,Melissa Wallace,4/29/2006,Male,Associate's,4/17/2018,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,60321.16,4,22,White,6,18,18-25,4-6 Years,50K-75K,2023,1.666666667,65,74,1818.833333,126,12.83333333,High,3.5,7449.26,10131.76,5K-10K,10K-20K,High,15-Nov,Below Average,61-80,61-80,1701-1900,101-150
2559,Robert Smith,7/15/1981,Female,Bachelor's,5/30/2019,R&D,R&D Engineer,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,79802.24,1,22,White,5,43,36-45,4-6 Years,75K-100K,2023,1.2,53,63,1880.8,174.4,10,Low,4.2,4459.2,5879.32,500-5K,5K-10K,Very High,10-Jun,Below Average,41-60,61-80,1701-1900,151-200
2560,Sharon Lamb,8/11/1989,Male,Master's,11/17/2018,Marketing,Marketing Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,49341.78,3,22,Bengali,6,35,26-35,4-6 Years,30K-50K,2023,3.166666667,66,75,2067.5,204,11.16666667,Low,3.333333333,13774.87,19532.68,10K-15K,10K-20K,High,15-Nov,Good,61-80,61-80,1901-2100,Above 200
2561,Chad Day,8/19/1997,Female,Associate's,5/22/2019,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,95514.15,3,18,White,5,27,26-35,4-6 Years,75K-100K,2023,2,52,57,1799.8,191.6,14.2,High,3,6248.85,9822.27,5K-10K,5K-10K,Medium,15-Nov,Below Average,41-60,41-60,1701-1900,151-200
2562,Magdalene Hartmann,8/11/1991,Female,Master's,3/15/2019,Operations,Logistics Manager,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Part-time,34753.78,4,25,Germany-Other,5,33,26-35,4-6 Years,30K-50K,2023,2.2,52,59,1967.6,152.4,9.8,High,3.8,8670.45,10460.17,5K-10K,10K-20K,High,10-Jun,Average,41-60,41-60,1901-2100,151-200
2563,Marc Lozano,4/28/1960,Male,High School,3/18/2018,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,70072.08,0,22,Bengali,6,64,56-66,4-6 Years,50K-75K,2023,2.5,64,80,1954.166667,151.8333333,9,High,3,9161.86,15308.53,5K-10K,10K-20K,Medium,10-Jun,Average,61-80,61-80,1901-2100,151-200
2564,Laura Ali-Patel,9/1/1983,Male,Associate's,12/14/2022,Marketing,Marketing Coordinator,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,89345.97,1,18,White British,2,41,36-45,1-3 Years,75K-100K,2023,3.5,20,24,1973,227.5,6,High,4.5,4297.83,6453.54,500-5K,5K-10K,Very High,10-Jun,Good,20-Oct,21-40,1901-2100,Above 200
2565,Panini Hayre,3/5/2002,Female,Bachelor's,4/30/2020,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Onsite,Part-time,58954.18,0,24,Indo-Aryan,4,22,18-25,4-6 Years,50K-75K,2023,2,46,51,1789,72,9,Low,3.25,5717.27,8081.53,5K-10K,5K-10K,High,10-Jun,Below Average,41-60,41-60,1701-1900,51-100
2566,Robert Burnett,3/29/1996,Female,Bachelor's,8/8/2021,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,46232.67,4,24,Bengali,3,28,26-35,1-3 Years,30K-50K,2023,2.666666667,34,40,1923.333333,93,13.66666667,High,3.333333333,5970.42,8049.83,5K-10K,5K-10K,High,15-Nov,Average,21-40,21-40,1901-2100,51-100
2567,Hansjürgen Hamann-Steckel,7/2/1966,Female,Associate's,4/25/2021,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,59233.73,2,22,German,3,58,56-66,1-3 Years,50K-75K,2023,2.666666667,34,37,1897,166.3333333,8,Low,3.666666667,5066.93,7772.65,5K-10K,5K-10K,High,10-Jun,Average,21-40,21-40,1701-1900,151-200
2568,Joyce Bolton,2/6/1968,Female,Associate's,10/15/2019,Finance,Financial Analyst,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,49577.2,1,25,Bengali,5,56,56-66,4-6 Years,30K-50K,2023,3.2,54,58,2059.8,179.4,6.8,Moderate,4.6,10922.69,16797.08,10K-15K,10K-20K,Very High,10-Jun,Good,41-60,41-60,1901-2100,151-200
2569,Gaurangi Chada,10/23/1984,Male,Master's,4/7/2019,Sales,Sales Representative,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,89699.51,1,18,Indo-Aryan,5,40,36-45,4-6 Years,75K-100K,2023,2.6,57,59,1908.4,150.2,13.4,Moderate,3,9695.97,13568.3,5K-10K,10K-20K,Medium,15-Nov,Average,41-60,41-60,1901-2100,151-200
2570,Alicia Salazar,8/15/1991,Female,Doctorate,9/24/2018,HR,HR Specialist,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,68786.17,3,20,Bengali,0,33,26-35,<1 Year,50K-75K,2023,2.333333333,62,70,1680,114.8333333,8.666666667,Low,2.666666667,9532.47,12538.35,5K-10K,10K-20K,Medium,10-Jun,Average,61-80,61-80,1501-1700,101-150
2571,Carlos Nelson,12/5/2002,Female,Master's,10/4/2018,IT,IT Support Specialist,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,49278.59,2,25,Hispanic,6,22,18-25,4-6 Years,30K-50K,2023,2.166666667,63,74,1983.666667,95.16666667,10.5,Low,3.5,9369.59,12252.13,5K-10K,10K-20K,High,15-Nov,Average,61-80,61-80,1901-2100,51-100
2572,Brooke Wright,9/30/1993,Male,Doctorate,12/20/2018,Operations,Logistics Manager,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,41620.07,2,24,White,6,31,26-35,4-6 Years,30K-50K,2023,2.666666667,64,69,1763.166667,128.8333333,9.333333333,Moderate,4.5,11308.87,16037.01,10K-15K,10K-20K,Very High,10-Jun,Average,61-80,61-80,1701-1900,101-150
2573,Oeshi Pillai,8/14/1995,Male,Bachelor's,1/11/2018,HR,HR Manager,Senior,Asia,India,28.7041,77.1025,Remote,Full-time,54148.43,4,22,Indo-Aryan,6,29,26-35,4-6 Years,50K-75K,2023,2.166666667,61,76,2078,133.3333333,10.33333333,Moderate,3.166666667,9172.31,12089.43,5K-10K,10K-20K,High,15-Nov,Average,61-80,61-80,1901-2100,101-150
2574,Christopher Mccoy,1/28/1998,Female,High School,8/2/2021,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,51075.05,1,22,Bengali,3,26,26-35,1-3 Years,50K-75K,2023,1,31,37,1701.333333,139.3333333,11.33333333,Low,2.666666667,2159.81,2940.71,500-5K,500-5K,Medium,15-Nov,Poor,21-40,21-40,1701-1900,101-150
2575,Ruth Hornig,8/16/1972,Female,Doctorate,1/25/2022,R&D,Research Scientist,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Part-time,67630.76,4,22,Turkish,2,52,46-55,1-3 Years,50K-75K,2023,2,22,24,1917.5,153.5,7,High,4.5,3578.39,4428.48,500-5K,500-5K,Very High,10-Jun,Below Average,21-40,21-40,1901-2100,151-200
2576,Gregory Miller,7/29/1977,Male,Associate's,12/4/2019,Marketing,Marketing Coordinator,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,67534.74,2,22,USA-Other,0,47,46-55,<1 Year,50K-75K,2023,1.8,52,59,1788,127.6,9.4,High,2.2,5025.07,8969.58,5K-10K,5K-10K,Medium,10-Jun,Below Average,41-60,41-60,1701-1900,101-150
2577,Arthur Williams,7/15/1985,Male,High School,3/14/2019,HR,HR Manager,Senior,Europe,UK,51.5074,-0.1278,Onsite,Full-time,48621.72,3,22,White British,5,39,36-45,4-6 Years,30K-50K,2023,2.4,53,58,1952.4,201,13.8,High,3.6,8279.36,11881.46,5K-10K,10K-20K,High,15-Nov,Average,41-60,41-60,1901-2100,Above 200
2578,Sara Welch-Williams,5/16/1983,Male,High School,10/20/2018,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,63741.86,0,20,White British,6,41,36-45,4-6 Years,50K-75K,2023,2.5,63,71,1905.666667,128.6666667,8.5,High,2.666666667,11066.25,14750.48,10K-15K,10K-20K,Medium,10-Jun,Average,61-80,61-80,1901-2100,101-150
2579,David Lambert,10/16/1962,Male,Doctorate,10/20/2021,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,83710.03,1,18,Bengali,3,62,56-66,1-3 Years,75K-100K,2023,1.666666667,33,37,1919.333333,164.6666667,14,High,2.333333333,4199.94,5035.75,500-5K,5K-10K,Medium,15-Nov,Below Average,21-40,21-40,1901-2100,151-200
2580,Giesela Girschner,9/5/1964,Male,High School,5/29/2020,HR,HR Specialist,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,48916.13,1,25,German,4,60,56-66,4-6 Years,30K-50K,2023,1.75,44,58,1773,149,7.75,High,2.75,4564.68,6348.17,500-5K,5K-10K,Medium,10-Jun,Below Average,41-60,41-60,1701-1900,101-150
2581,Paula Wade,10/7/1985,Female,Master's,7/25/2021,HR,HR Specialist,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,114620.27,1,18,Bengali,3,39,36-45,1-3 Years,100K-125K,2023,2.333333333,31,36,1771.666667,123,12.33333333,Moderate,3.333333333,5386.63,6863.94,5K-10K,5K-10K,High,15-Nov,Average,21-40,21-40,1701-1900,101-150
