Employee ID,Full Name,Date of Birth,Gender,Education Level,Hire Date,Department,Job Title,Organization Level,Region,Country,Latitude,Longitude,Employment Status,Employment Type,Base Salary ($),Times Promoted,Years at Company,Current Employment Status,Annual Leave Entitlement (days),Ethnicity,Image URL
2518,Brian Ellis,7/10/1985,Female,High School,8/21/2019,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,65865.47,0,10,Active,20,Hispanic,https://randomuser.me/api/portraits/men/61.jpg
2519,Zehaan Mani,9/5/2006,Other,Bachelor's,3/16/2021,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,81589.92,2,3,Active,20,Indo-Aryan,https://randomuser.me/api/portraits/men/10.jpg
2520,Russell Smith,7/9/2002,Female,Master's,7/6/2022,Marketing,Marketing Coordinator,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,95722.49,0,4,Active,18,White British,https://randomuser.me/api/portraits/men/59.jpg
2521,Aaron Bell,10/12/1993,Female,High School,12/24/2020,Marketing,Marketing Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,77646.23,3,1,Active,22,Bengali,https://randomuser.me/api/portraits/men/19.jpg
2522,Anthony Ellis,4/8/1990,Female,Doctorate,3/24/2019,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,74786.51,1,6,Active,22,Bengali,https://randomuser.me/api/portraits/men/30.jpg
2523,Christian Noble,9/13/1970,Female,Associate's,11/12/2022,Sales,Sales Manager,Mid-Level,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,42803.33,4,2,Active,24,Bengali,https://randomuser.me/api/portraits/men/17.jpg
2524,David Gonzales,12/14/1967,Male,Master's,1/13/2020,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,47325.8,1,6,Active,24,Hispanic,https://randomuser.me/api/portraits/women/93.jpg
2525,Univ.Prof. Nuray Holzapfel B.Eng.,7/29/1996,Male,High School,12/29/2022,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,121036.95,2,8,Active,15,Germany-Other,https://randomuser.me/api/portraits/women/39.jpg
2526,Wendy Fisher,5/12/1987,Female,Associate's,8/17/2022,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Part-time,57022.76,1,4,Active,22,White British,https://randomuser.me/api/portraits/women/52.jpg
2527,Jalsa Sheth,5/21/1963,Male,Associate's,6/17/2021,IT,Data Scientist,Mid-Level,Asia,India,28.7041,77.1025,Onsite,Full-time,66575.52,1,7,Active,22,Indo-Aryan,https://randomuser.me/api/portraits/men/75.jpg
2528,Valentina Hofmann-Bruder,5/18/1976,Female,Bachelor's,1/2/2019,Operations,Logistics Manager,Mid-Level,Europe,Germany,52.52,13.405,Remote,Full-time,69045.43,2,10,Active,20,Germany-Other,https://randomuser.me/api/portraits/men/77.jpg
2529,Donald Woods-Kaur,4/15/2005,Other,Associate's,10/27/2020,Marketing,Content Strategist,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,50191.69,3,2,Active,24,White British,https://randomuser.me/api/portraits/men/74.jpg
2530,Justin Day,1/21/1974,Female,Doctorate,12/7/2019,IT,IT Support Specialist,Entry,Europe,UK,51.5074,-0.1278,Onsite,Part-time,116491.33,0,1,Active,18,Asian British,https://randomuser.me/api/portraits/women/88.jpg
2531,Ben Vincent-Butler,6/24/1981,Female,High School,12/15/2018,Marketing,Marketing Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,59083.12,0,8,Active,22,Black British,https://randomuser.me/api/portraits/men/52.jpg
2532,Jackson Saha,2/7/1976,Male,Master's,1/13/2018,Marketing,Marketing Coordinator,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,41457.64,4,2,Active,24,Indo-Aryan,https://randomuser.me/api/portraits/men/23.jpg
2533,Frau Andrea Hübel,7/22/1983,Male,Associate's,5/20/2019,R&D,Research Scientist,Mid-Level,Europe,Germany,52.52,13.405,Remote,Part-time,83137.79,1,10,Active,20,German,https://randomuser.me/api/portraits/men/96.jpg
2534,Chameli Thakur,2/11/1984,Female,Associate's,1/23/2021,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,42183.45,4,3,Active,25,Indo-Aryan,https://randomuser.me/api/portraits/men/4.jpg
2535,Mr Raymond Smith,12/20/1980,Female,Master's,6/19/2019,IT,Software Engineer,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,47295.38,2,3,Active,24,Asian British,https://randomuser.me/api/portraits/women/15.jpg
2536,Aarna Cheema,6/24/1959,Female,High School,6/1/2021,HR,HR Manager,Senior,Asia,India,28.7041,77.1025,Onsite,Full-time,115070.04,0,3,Active,15,Dravidian,https://randomuser.me/api/portraits/men/80.jpg
2537,Heidemarie Jacobi Jäckel,12/5/1995,Male,High School,6/25/2019,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Remote,Part-time,91791.36,3,2,Active,18,German,https://randomuser.me/api/portraits/women/38.jpg
2538,Manuel Henderson,7/11/1980,Male,High School,9/15/2021,IT,Data Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Full-time,77436.74,3,4,Active,18,White,https://randomuser.me/api/portraits/men/23.jpg
2539,Ing. Jonas Mies B.Eng.,3/14/1983,Male,Associate's,6/17/2018,IT,IT Support Specialist,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,63666.55,2,6,Active,22,Germany-Other,https://randomuser.me/api/portraits/men/47.jpg
2540,Mitali Bajwa,9/9/2005,Male,Doctorate,10/30/2021,Sales,Sales Manager,Mid-Level,Asia,India,28.7041,77.1025,Remote,Full-time,56909.2,1,9,Active,22,Dravidian,https://randomuser.me/api/portraits/women/21.jpg
2541,Julia Patterson,10/12/2006,Male,Associate's,12/30/2020,Finance,Financial Analyst,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,86422.07,1,6,Active,20,White British,https://randomuser.me/api/portraits/men/76.jpg
2542,Alejandra Ford,3/18/1971,Male,Doctorate,8/8/2019,IT,Data Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,76178.96,4,7,Active,22,USA-Other,https://randomuser.me/api/portraits/women/17.jpg
2543,Hilary Jenkins,1/11/2003,Male,Doctorate,3/20/2020,Marketing,Content Strategist,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,115605,1,9,Active,18,Black British,https://randomuser.me/api/portraits/women/6.jpg
2544,Kelly Thornton DVM,3/9/1977,Male,Bachelor's,8/11/2018,Marketing,Marketing Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,78651.88,2,10,Active,22,BD-Tribal,https://randomuser.me/api/portraits/men/66.jpg
2545,Chameli Lal,7/8/1963,Male,Doctorate,4/1/2020,IT,IT Support Specialist,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,54052.48,2,9,Active,24,Indo-Aryan,https://randomuser.me/api/portraits/women/85.jpg
2546,Craig Stark,6/19/1976,Male,Associate's,12/6/2018,Finance,Accountant,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,99880.79,1,3,Active,18,Black,https://randomuser.me/api/portraits/men/47.jpg
2547,Ingolf Ritter,5/11/1996,Male,Bachelor's,4/12/2022,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Onsite,Part-time,53946.14,3,7,Active,24,Turkish,https://randomuser.me/api/portraits/women/74.jpg
2548,Jagvi Sethi,9/21/1997,Female,High School,10/14/2020,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,60439.37,3,4,Active,22,Indo-Aryan,https://randomuser.me/api/portraits/men/89.jpg
2549,Hans-H. Knappe B.Sc.,2/6/1997,Male,High School,12/30/2021,Marketing,Marketing Coordinator,Entry,Europe,Germany,52.52,13.405,Onsite,Full-time,116558.63,1,2,Active,15,Germany-Other,https://randomuser.me/api/portraits/men/60.jpg
2550,Manuel Reeves,8/3/1996,Female,High School,2/7/2021,Operations,Logistics Manager,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Part-time,40295.6,4,3,Resigned,22,White,https://randomuser.me/api/portraits/women/18.jpg
2551,Vasatika Thakur,8/2/2003,Female,Associate's,1/15/2021,Marketing,Marketing Coordinator,Entry,Asia,India,28.7041,77.1025,Onsite,Part-time,62759.01,0,7,Active,20,Indo-Aryan,https://randomuser.me/api/portraits/women/8.jpg
2552,Joanna Iqbal,4/27/1969,Female,Doctorate,8/8/2019,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,56205.04,4,9,Active,24,White British,https://randomuser.me/api/portraits/men/17.jpg
2553,Claire Scholtz-Gumprich,12/8/1979,Female,Associate's,11/10/2021,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,46082.59,2,9,Active,25,German,https://randomuser.me/api/portraits/women/93.jpg
2554,Henry Edwards,4/30/1986,Female,High School,12/26/2018,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,100471.57,0,5,Active,18,Black British,https://randomuser.me/api/portraits/men/11.jpg
2555,Donna Campbell,4/10/1978,Female,Master's,11/29/2021,Sales,Sales Manager,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,107040.08,1,9,Active,18,Asian,https://randomuser.me/api/portraits/women/90.jpg
2556,Erich Schönland MBA.,2/27/1972,Male,Doctorate,5/13/2019,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Remote,Part-time,127027.8,4,6,Resigned,15,German,https://randomuser.me/api/portraits/women/29.jpg
2557,Dr Brian Murphy,5/14/1977,Female,Associate's,6/9/2020,Operations,Logistics Manager,Mid-Level,Europe,UK,51.5074,-0.1278,Remote,Full-time,73951.38,1,6,Active,22,White British,https://randomuser.me/api/portraits/men/93.jpg
2558,Melissa Wallace,4/29/2006,Male,Associate's,4/17/2018,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,60321.16,4,1,Active,22,White,https://randomuser.me/api/portraits/women/50.jpg
2559,Robert Smith,7/15/1981,Female,Bachelor's,5/30/2019,R&D,R&D Engineer,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,79802.24,1,4,Active,22,White,https://randomuser.me/api/portraits/men/69.jpg
2560,Sharon Lamb,8/11/1989,Male,Master's,11/17/2018,Marketing,Marketing Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,49341.78,3,8,Active,22,Bengali,https://randomuser.me/api/portraits/women/28.jpg
2561,Chad Day,8/19/1997,Female,Associate's,5/22/2019,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,95514.15,3,10,Active,18,White,https://randomuser.me/api/portraits/women/85.jpg
2562,Magdalene Hartmann,8/11/1991,Female,Master's,3/15/2019,Operations,Logistics Manager,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Part-time,34753.78,4,6,Active,25,Germany-Other,https://randomuser.me/api/portraits/women/81.jpg
2563,Marc Lozano,4/28/1960,Male,High School,3/18/2018,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,70072.08,0,2,Active,22,Bengali,https://randomuser.me/api/portraits/women/58.jpg
2564,Laura Ali-Patel,9/1/1983,Male,Associate's,12/14/2022,Marketing,Marketing Coordinator,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,89345.97,1,8,Active,18,White British,https://randomuser.me/api/portraits/men/39.jpg
2565,Panini Hayre,3/5/2002,Female,Bachelor's,4/30/2020,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Onsite,Part-time,58954.18,0,8,Active,24,Indo-Aryan,https://randomuser.me/api/portraits/women/88.jpg
2566,Robert Burnett,3/29/1996,Female,Bachelor's,8/8/2021,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,46232.67,4,4,Active,24,Bengali,https://randomuser.me/api/portraits/men/36.jpg
2567,Hansjürgen Hamann-Steckel,7/2/1966,Female,Associate's,4/25/2021,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,59233.73,2,5,Active,22,German,https://randomuser.me/api/portraits/women/54.jpg
2568,Joyce Bolton,2/6/1968,Female,Associate's,10/15/2019,Finance,Financial Analyst,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,49577.2,1,4,Active,25,Bengali,https://randomuser.me/api/portraits/men/58.jpg
2569,Gaurangi Chada,10/23/1984,Male,Master's,4/7/2019,Sales,Sales Representative,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,89699.51,1,2,Active,18,Indo-Aryan,https://randomuser.me/api/portraits/women/87.jpg
2570,Alicia Salazar,8/15/1991,Female,Doctorate,9/24/2018,HR,HR Specialist,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,68786.17,3,1,Resigned,20,Bengali,https://randomuser.me/api/portraits/women/27.jpg
2571,Carlos Nelson,12/5/2002,Female,Master's,10/4/2018,IT,IT Support Specialist,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,49278.59,2,5,Active,25,Hispanic,https://randomuser.me/api/portraits/men/76.jpg
2572,Brooke Wright,9/30/1993,Male,Doctorate,12/20/2018,Operations,Logistics Manager,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,41620.07,2,6,Active,24,White,https://randomuser.me/api/portraits/men/76.jpg
2573,Oeshi Pillai,8/14/1995,Male,Bachelor's,1/11/2018,HR,HR Manager,Senior,Asia,India,28.7041,77.1025,Remote,Full-time,54148.43,4,4,Active,22,Indo-Aryan,https://randomuser.me/api/portraits/women/0.jpg
2574,Christopher Mccoy,1/28/1998,Female,High School,8/2/2021,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,51075.05,1,3,Active,22,Bengali,https://randomuser.me/api/portraits/women/26.jpg
2575,Ruth Hornig,8/16/1972,Female,Doctorate,1/25/2022,R&D,Research Scientist,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Part-time,67630.76,4,1,Active,22,Turkish,https://randomuser.me/api/portraits/men/35.jpg
2576,Gregory Miller,7/29/1977,Male,Associate's,12/4/2019,Marketing,Marketing Coordinator,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,67534.74,2,8,Resigned,22,USA-Other,https://randomuser.me/api/portraits/men/73.jpg
2577,Arthur Williams,7/15/1985,Male,High School,3/14/2019,HR,HR Manager,Senior,Europe,UK,51.5074,-0.1278,Onsite,Full-time,48621.72,3,7,Active,22,White British,https://randomuser.me/api/portraits/women/59.jpg
2578,Sara Welch-Williams,5/16/1983,Male,High School,10/20/2018,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,63741.86,0,8,Active,20,White British,https://randomuser.me/api/portraits/men/40.jpg
2579,David Lambert,10/16/1962,Male,Doctorate,10/20/2021,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,83710.03,1,8,Active,18,Bengali,https://randomuser.me/api/portraits/men/72.jpg
2580,Giesela Girschner,9/5/1964,Male,High School,5/29/2020,HR,HR Specialist,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,48916.13,1,7,Active,25,German,https://randomuser.me/api/portraits/men/54.jpg
2581,Paula Wade,10/7/1985,Female,Master's,7/25/2021,HR,HR Specialist,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,114620.27,1,10,Active,18,Bengali,https://randomuser.me/api/portraits/women/11.jpg
2582,Yashawini Taneja,2/22/1969,Male,Associate's,5/12/2021,Marketing,Marketing Coordinator,Entry,Asia,India,28.7041,77.1025,Remote,Part-time,79106.57,3,1,Active,20,Indo-Aryan,https://randomuser.me/api/portraits/men/18.jpg
2583,Mekhala Varty,8/8/1978,Female,Doctorate,9/29/2019,Operations,Logistics Manager,Mid-Level,Asia,India,28.7041,77.1025,Onsite,Full-time,52118.06,0,4,Active,22,Dravidian,https://randomuser.me/api/portraits/women/9.jpg
2584,Tracey Olson,12/21/1996,Male,Doctorate,12/4/2022,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,35989.13,2,2,Active,25,BD-Tribal,https://randomuser.me/api/portraits/men/32.jpg
2585,Heather Oconnor,7/5/1987,Female,Master's,5/30/2022,HR,HR Manager,Senior,North America,USA,37.7749,-122.4194,Onsite,Part-time,73984.68,4,6,Active,22,White,https://randomuser.me/api/portraits/men/95.jpg
2586,Univ.Prof. Hagen Wilmsen B.Eng.,8/30/1983,Female,High School,10/31/2019,R&D,Research Scientist,Mid-Level,Europe,Germany,52.52,13.405,Remote,Part-time,95326.11,1,5,Active,18,Germany-Other,https://randomuser.me/api/portraits/men/46.jpg
2587,Julian Johnson,3/21/1968,Female,Associate's,11/9/2020,Marketing,Marketing Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,82274.07,4,8,Active,20,White British,https://randomuser.me/api/portraits/women/75.jpg
2588,Amy Marshall,1/5/1986,Male,High School,2/9/2022,R&D,R&D Engineer,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,63212.88,0,3,Active,22,White,https://randomuser.me/api/portraits/women/44.jpg
2589,Gavin Brown,3/8/1989,Male,Doctorate,7/22/2021,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,86409.96,2,9,Active,18,White British,https://randomuser.me/api/portraits/men/70.jpg
2590,Ekavir Subramanian,8/8/1977,Male,Master's,3/25/2018,Finance,Financial Analyst,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,119626.83,3,4,Active,18,Indo-Aryan,https://randomuser.me/api/portraits/women/81.jpg
2591,Kimberly Perry,7/25/2003,Male,Bachelor's,6/22/2021,HR,HR Specialist,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,78536,0,3,Active,22,White,https://randomuser.me/api/portraits/women/17.jpg
2592,William Molina,3/23/1995,Male,High School,10/12/2018,Operations,Logistics Manager,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,43695.1,1,2,Active,24,Bengali,https://randomuser.me/api/portraits/men/3.jpg
2593,Mitali Khatri,12/9/1966,Male,Associate's,7/11/2020,Sales,Sales Manager,Mid-Level,Asia,India,28.7041,77.1025,Remote,Full-time,55529.82,0,10,Active,22,Indo-Aryan,https://randomuser.me/api/portraits/women/91.jpg
2594,Zilmil Lanka,7/25/1970,Female,High School,3/10/2020,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,35370.04,4,10,Resigned,25,Dravidian,https://randomuser.me/api/portraits/men/28.jpg
2595,Corinne Tröst,3/30/1959,Other,Master's,7/15/2022,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,123109.8,3,7,Active,15,German,https://randomuser.me/api/portraits/women/53.jpg
2596,Lynn Chaney,7/5/1972,Female,High School,10/9/2019,Operations,Logistics Manager,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,44686.91,1,2,Active,25,Bengali,https://randomuser.me/api/portraits/men/34.jpg
2597,Dr Damien Kelly,11/25/2000,Female,Associate's,12/16/2021,IT,Software Engineer,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,40132.53,2,2,Active,24,White British,https://randomuser.me/api/portraits/men/1.jpg
2598,Keith Jackson,6/5/1982,Female,Associate's,11/6/2021,R&D,Research Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,94233.14,2,7,Active,18,Bengali,https://randomuser.me/api/portraits/men/40.jpg
2599,Robin Wise,3/14/1959,Female,High School,11/30/2022,R&D,Research Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Part-time,84429.17,0,9,Active,20,Hispanic,https://randomuser.me/api/portraits/men/1.jpg
2600,Travis Miller,5/20/2002,Female,Doctorate,12/8/2018,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,66971.55,1,4,Active,22,Bengali,https://randomuser.me/api/portraits/women/84.jpg
2601,Steven Harris,1/2/1974,Male,Master's,1/18/2020,IT,Data Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,58282.11,1,10,Active,24,White,https://randomuser.me/api/portraits/women/94.jpg
2602,Rebecca Mills,11/21/1959,Female,Doctorate,12/22/2018,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,73833.38,2,5,Active,22,Bengali,https://randomuser.me/api/portraits/women/32.jpg
2603,Randy Carpenter,7/13/1988,Female,High School,12/28/2018,IT,IT Support Specialist,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,69376.71,3,6,Active,22,Bengali,https://randomuser.me/api/portraits/women/88.jpg
2604,Laura Mcgrath,12/30/1961,Male,Bachelor's,12/29/2021,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,81034.3,0,7,Active,20,Black,https://randomuser.me/api/portraits/men/24.jpg
2605,Krisha Thaker,1/17/1983,Male,Doctorate,6/13/2018,IT,Data Scientist,Mid-Level,Asia,India,28.7041,77.1025,Remote,Full-time,113615.68,3,10,Active,15,Dravidian,https://randomuser.me/api/portraits/men/30.jpg
2606,Dr Christopher Walker,8/31/1978,Female,Master's,8/16/2022,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Remote,Part-time,44363.98,1,4,Active,24,UK-Other,https://randomuser.me/api/portraits/women/70.jpg
2607,Jason Bishop,7/3/1976,Female,Doctorate,11/15/2018,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,107884.73,3,9,Active,15,Bengali,https://randomuser.me/api/portraits/women/57.jpg
2608,Roberto Carey,11/15/1982,Male,Associate's,8/6/2021,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,57855.34,4,7,Resigned,22,Hispanic,https://randomuser.me/api/portraits/men/2.jpg
2609,Urishilla Raja,8/7/2003,Male,Master's,1/11/2020,HR,HR Manager,Senior,Asia,India,28.7041,77.1025,Remote,Full-time,64733.06,4,4,Resigned,22,Indo-Aryan,https://randomuser.me/api/portraits/men/13.jpg
2610,Ayush Vyas,11/1/1997,Female,High School,7/25/2018,Sales,Sales Manager,Mid-Level,Asia,India,28.7041,77.1025,Remote,Part-time,58175.51,2,7,Active,22,Indo-Aryan,https://randomuser.me/api/portraits/men/11.jpg
2611,Pranav Pillay,9/4/2003,Male,Associate's,1/19/2020,Operations,Logistics Manager,Mid-Level,Asia,India,28.7041,77.1025,Remote,Full-time,30828.46,0,3,Resigned,25,Indo-Aryan,https://randomuser.me/api/portraits/women/62.jpg
2612,Shane Salazar,7/17/1962,Female,Associate's,7/31/2019,HR,HR Specialist,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,40521.56,3,5,Active,25,Bengali,https://randomuser.me/api/portraits/women/13.jpg
2613,Mr. Frederick Walker,9/1/1975,Female,Master's,10/22/2019,Marketing,Content Strategist,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,100686.05,1,3,Resigned,15,White,https://randomuser.me/api/portraits/women/88.jpg
2614,Joseph Williams,11/12/1967,Male,Associate's,11/29/2019,Sales,Sales Manager,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,67646.1,3,7,Active,22,Bengali,https://randomuser.me/api/portraits/men/88.jpg
2615,Carlos Tate,1/10/1988,Female,Master's,2/25/2020,HR,HR Specialist,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,73810.18,1,10,Active,20,White,https://randomuser.me/api/portraits/men/81.jpg
2616,Alka Hari,3/15/1992,Male,Doctorate,3/10/2022,Sales,Sales Representative,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,61532.24,2,8,Active,20,Indo-Aryan,https://randomuser.me/api/portraits/men/84.jpg
2617,Michael Franklin,1/12/1987,Female,Associate's,9/29/2020,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,62840.33,3,3,Active,22,Bengali,https://randomuser.me/api/portraits/women/80.jpg
2618,Anthony Jones,11/12/1983,Male,Bachelor's,9/1/2019,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,75666.41,1,1,Active,22,Bengali,https://randomuser.me/api/portraits/men/33.jpg
2619,Tom Austermühle B.Eng.,9/15/1991,Male,Doctorate,7/29/2019,HR,HR Specialist,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,39057.71,4,10,Active,25,German,https://randomuser.me/api/portraits/women/2.jpg
2620,Ucchal Ratta,11/26/1999,Male,Master's,4/1/2019,Finance,Financial Analyst,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,81727.89,2,9,Active,18,Indo-Aryan,https://randomuser.me/api/portraits/women/88.jpg
2621,Michael Young,7/27/1980,Female,Doctorate,12/18/2020,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,47010.38,4,3,Resigned,22,Asian,https://randomuser.me/api/portraits/men/95.jpg
2622,Maurice Davies,12/19/1966,Female,High School,7/13/2022,Marketing,Content Strategist,Operational,Europe,UK,51.5074,-0.1278,Onsite,Part-time,64780.44,4,3,Active,22,White British,https://randomuser.me/api/portraits/women/89.jpg
2623,Nicholas Stewart,7/17/1984,Female,Bachelor's,12/26/2019,Sales,Sales Manager,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,66168.55,2,7,Active,22,White,https://randomuser.me/api/portraits/men/56.jpg
2624,Danny Sinclair,9/23/1998,Female,Bachelor's,3/8/2020,IT,Software Engineer,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,79643.68,1,8,Active,22,White British,https://randomuser.me/api/portraits/women/41.jpg
2625,Kreszentia Rogge,3/13/1999,Female,High School,9/10/2018,Marketing,Content Strategist,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,59764.85,1,4,Active,22,Turkish,https://randomuser.me/api/portraits/men/26.jpg
2626,Jennifer Caldwell,8/14/2000,Female,High School,8/16/2021,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,67274.31,2,10,Active,20,Bengali,https://randomuser.me/api/portraits/women/41.jpg
2627,Chanchal Oommen,6/27/2003,Male,Master's,2/10/2022,IT,IT Support Specialist,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,77358,0,2,Active,20,Indo-Aryan,https://randomuser.me/api/portraits/men/39.jpg
2628,Mr George James,4/15/1961,Female,High School,8/12/2022,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,79875.01,0,6,Active,18,White British,https://randomuser.me/api/portraits/men/7.jpg
2629,Timothy Gilbert,8/17/1976,Female,Master's,1/11/2021,Operations,Logistics Manager,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Part-time,73742.79,1,7,Active,22,Hispanic,https://randomuser.me/api/portraits/women/72.jpg
2630,Stephen Jones,10/11/1970,Female,Doctorate,2/16/2019,Marketing,Marketing Coordinator,Entry,North America,USA,37.7749,-122.4194,Onsite,Part-time,46293.3,1,10,Active,22,White,https://randomuser.me/api/portraits/men/97.jpg
2631,Gemma Walsh,9/14/1998,Male,Master's,9/22/2018,IT,Software Engineer,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,50553.83,3,5,Active,22,Asian British,https://randomuser.me/api/portraits/men/12.jpg
2632,Trevor Dean,7/27/1972,Male,Master's,1/20/2021,Marketing,Content Strategist,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,55527.56,1,10,Active,22,White British,https://randomuser.me/api/portraits/women/13.jpg
