Employee ID,Full Name,Date of Birth,Gender,Education Level,Hire Date,Department,Job Title,Organization Level,Region,Country,Latitude,Longitude,Employment Status,Employment Type,Base Salary ($),Times Promoted,Current Employment Status,Annual Leave Entitlement (days),Ethnicity,Tenure (Years),Age (Years),Age Band,Tenure Band,Salary Band,Performance Review Year,Performance Rating,Projects Handled,Project Target,Working Hours,Overtime,Team Size,Potential Rating,Satisfaction Score,Incentive Amount ($),Bonus ($),Incentive Amount ($) Band,Bonus ($) Band,Satisfaction Score Band,Team Size Band,Performance Rating Band,Projects Handled Band,Project Target Band,Working Hours Band,Overtime Band
2526,Wendy Fisher,1987-05-12,Female,Associate's,2022-08-17,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Part-time,57022.76,1,Active,22,White British,2,37,36-45,1-3 Years,50K-75K,2023,2.5,22,26,1983.5,153.5,15.5,High,3.5,4732.1,5104.76,500-5K,5K-10K,High,16-20,Average,21-40,21-40,1901-2100,151-200
2527,Jalsa Sheth,1963-05-21,Male,Associate's,2021-06-17,IT,Data Scientist,Mid-Level,Asia,India,28.7041,77.1025,Onsite,Full-time,66575.52,1,Active,22,Indo-Aryan,3,61,56-66,1-3 Years,50K-75K,2023,2.3333333333333335,33,39,1915.0,180.66666666666666,14.333333333333334,High,4.0,4812.26,6242.0,500-5K,5K-10K,High,11-15,Average,21-40,21-40,1901-2100,151-200
2528,Valentina Hofmann-Bruder,1976-05-18,Female,Bachelor's,2019-01-02,Operations,Logistics Manager,Mid-Level,Europe,Germany,52.52,13.405,Remote,Full-time,69045.43,2,Active,20,Germany-Other,5,48,46-55,4-6 Years,50K-75K,2023,2.8,51,63,1947.4,126.0,10.0,Moderate,4.6,9924.74,13397.560000000001,5K-10K,10K-20K,Very High,6-10,Average,41-60,61-80,1901-2100,101-150
2529,Donald Woods-Kaur,2005-04-15,Other,Associate's,2020-10-27,Marketing,Content Strategist,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,50191.69,3,Active,24,White British,4,19,18-25,4-6 Years,50K-75K,2023,2.25,43,54,1919.75,160.75,12.5,Low,3.75,5594.13,7692.63,5K-10K,5K-10K,High,11-15,Average,41-60,41-60,1901-2100,151-200
2530,Justin Day,1974-01-21,Female,Doctorate,2019-12-07,IT,IT Support Specialist,Entry,Europe,UK,51.5074,-0.1278,Onsite,Part-time,116491.33,0,Active,18,Asian British,5,50,46-55,4-6 Years,100K-125K,2023,1.6,53,64,2001.4,115.2,13.4,Moderate,3.2,5325.93,7596.29,5K-10K,5K-10K,High,11-15,Below Average,41-60,61-80,1901-2100,101-150
2531,Ben Vincent-Butler,1981-06-24,Female,High School,2018-12-15,Marketing,Marketing Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,59083.12,0,Active,22,Black British,6,43,36-45,4-6 Years,50K-75K,2023,2.5,67,75,1836.8333333333333,103.5,11.666666666666666,High,3.3333333333333335,10672.47,15092.21,10K-15K,10K-20K,High,11-15,Average,61-80,61-80,1701-1900,101-150
2532,Jackson Saha,1976-02-07,Male,Master's,2018-01-13,Marketing,Marketing Coordinator,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,41457.64,4,Active,24,Indo-Aryan,6,48,46-55,4-6 Years,30K-50K,2023,2.0,65,73,1794.3333333333333,183.66666666666666,11.833333333333334,High,3.8333333333333335,9197.14,11586.310000000001,5K-10K,10K-20K,High,11-15,Below Average,61-80,61-80,1701-1900,151-200
2533,Frau Andrea Hübel,1983-07-22,Male,Associate's,2019-05-20,R&D,Research Scientist,Mid-Level,Europe,Germany,52.52,13.405,Remote,Part-time,83137.79,1,Active,20,German,5,41,36-45,4-6 Years,75K-100K,2023,2.4,53,60,1799.0,124.4,11.0,Moderate,4.0,7754.7699999999995,11474.32,5K-10K,10K-20K,High,11-15,Average,41-60,41-60,1701-1900,101-150
2534,Chameli Thakur,1984-02-11,Female,Associate's,2021-01-23,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,42183.45,4,Active,25,Indo-Aryan,3,40,36-45,1-3 Years,30K-50K,2023,1.6666666666666667,33,34,1804.6666666666667,149.0,5.0,High,3.0,3964.28,5294.27,500-5K,5K-10K,Medium,1-5,Below Average,21-40,21-40,1701-1900,101-150
2535,Mr Raymond Smith,1980-12-20,Female,Master's,2019-06-19,IT,Software Engineer,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,47295.38,2,Active,24,Asian British,5,44,36-45,4-6 Years,30K-50K,2023,2.4,52,56,1925.4,232.4,11.6,High,2.8,8851.48,11679.65,5K-10K,10K-20K,Medium,11-15,Average,41-60,41-60,1901-2100,Above 200
2536,Aarna Cheema,1959-06-24,Female,High School,2021-06-01,HR,HR Manager,Senior,Asia,India,28.7041,77.1025,Onsite,Full-time,115070.04,0,Active,15,Dravidian,3,65,56-66,1-3 Years,100K-125K,2023,4.333333333333333,33,36,1901.3333333333333,139.66666666666666,14.333333333333334,High,4.333333333333333,8961.85,13568.07,5K-10K,10K-20K,Very High,11-15,Excellent,21-40,21-40,1901-2100,101-150
2537,Heidemarie Jacobi Jäckel,1995-12-05,Male,High School,2019-06-25,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Remote,Part-time,91791.36,3,Active,18,German,5,29,26-35,4-6 Years,75K-100K,2023,3.0,51,65,1857.4,131.6,9.6,Moderate,3.4,9098.32,13220.64,5K-10K,10K-20K,High,6-10,Average,41-60,61-80,1701-1900,101-150
2538,Manuel Henderson,1980-07-11,Male,High School,2021-09-15,IT,Data Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Full-time,77436.74,3,Active,18,White,3,44,36-45,1-3 Years,75K-100K,2023,1.3333333333333333,33,35,1957.0,89.33333333333333,7.666666666666667,Low,2.3333333333333335,3496.12,4156.04,500-5K,500-5K,Medium,6-10,Below Average,21-40,21-40,1901-2100,51-100
2539,Ing. Jonas Mies B.Eng.,1983-03-14,Male,Associate's,2018-06-17,IT,IT Support Specialist,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,63666.55,2,Active,22,Germany-Other,6,41,36-45,4-6 Years,50K-75K,2023,2.3333333333333335,64,80,1940.3333333333333,150.16666666666666,10.666666666666666,Moderate,3.1666666666666665,9047.369999999999,13409.759999999998,5K-10K,10K-20K,High,11-15,Average,61-80,61-80,1901-2100,151-200
2540,Mitali Bajwa,2005-09-09,Male,Doctorate,2021-10-30,Sales,Sales Manager,Mid-Level,Asia,India,28.7041,77.1025,Remote,Full-time,56909.2,1,Active,22,Dravidian,3,19,18-25,1-3 Years,50K-75K,2023,2.6666666666666665,32,40,1886.0,187.0,12.0,High,3.0,5784.0,7119.15,5K-10K,5K-10K,Medium,11-15,Average,21-40,21-40,1701-1900,151-200
2541,Julia Patterson,2006-10-12,Male,Associate's,2020-12-30,Finance,Financial Analyst,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,86422.07,1,Active,20,White British,3,18,18-25,1-3 Years,75K-100K,2023,2.0,40,42,1969.25,106.75,7.75,Low,4.25,5902.51,7551.41,5K-10K,5K-10K,Very High,6-10,Below Average,21-40,41-60,1901-2100,101-150
2542,Alejandra Ford,1971-03-18,Male,Doctorate,2019-08-08,IT,Data Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,76178.96,4,Active,22,USA-Other,5,53,46-55,4-6 Years,75K-100K,2023,2.2,51,58,1982.2,188.0,6.8,Moderate,2.8,8439.45,10428.939999999999,5K-10K,10K-20K,Medium,6-10,Average,41-60,41-60,1901-2100,151-200
2543,Hilary Jenkins,2003-01-11,Male,Doctorate,2020-03-20,Marketing,Content Strategist,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,115605.0,1,Active,18,Black British,4,21,18-25,4-6 Years,100K-125K,2023,1.75,42,47,1856.0,77.0,9.5,High,3.75,4596.52,6285.96,500-5K,5K-10K,High,6-10,Below Average,41-60,41-60,1701-1900,51-100
2544,Kelly Thornton DVM,1977-03-09,Male,Bachelor's,2018-08-11,Marketing,Marketing Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,78651.88,2,Active,22,BD-Tribal,6,47,46-55,4-6 Years,75K-100K,2023,2.6666666666666665,64,77,1904.0,163.5,9.333333333333334,Moderate,3.3333333333333335,10599.5,14672.02,10K-15K,10K-20K,High,6-10,Average,61-80,61-80,1901-2100,151-200
2545,Chameli Lal,1963-07-08,Male,Doctorate,2020-04-01,IT,IT Support Specialist,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,54052.48,2,Active,24,Indo-Aryan,4,61,56-66,4-6 Years,50K-75K,2023,1.5,44,45,1890.0,114.0,7.0,Low,3.25,4899.26,6167.56,500-5K,5K-10K,High,6-10,Below Average,41-60,41-60,1701-1900,101-150
2546,Craig Stark,1976-06-19,Male,Associate's,2018-12-06,Finance,Accountant,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,99880.79,1,Active,18,Black,6,48,46-55,4-6 Years,75K-100K,2023,2.5,65,81,1945.5,168.16666666666666,6.666666666666667,Moderate,3.8333333333333335,9695.869999999999,13869.86,5K-10K,10K-20K,High,6-10,Average,61-80,Above 80,1901-2100,151-200
2547,Ingolf Ritter,1996-05-11,Male,Bachelor's,2022-04-12,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Onsite,Part-time,53946.14,3,Active,24,Turkish,2,28,26-35,1-3 Years,50K-75K,2023,3.0,24,29,1892.5,176.0,16.5,High,3.5,3894.47,6559.5,500-5K,5K-10K,High,16-20,Average,21-40,21-40,1701-1900,151-200
2548,Jagvi Sethi,1997-09-21,Female,High School,2020-10-14,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,60439.37,3,Active,22,Indo-Aryan,4,27,26-35,4-6 Years,50K-75K,2023,3.0,43,51,1827.25,154.25,9.75,Moderate,3.5,9023.18,12260.689999999999,5K-10K,10K-20K,High,6-10,Average,41-60,41-60,1701-1900,151-200
2549,Hans-H. Knappe B.Sc.,1997-02-06,Male,High School,2021-12-30,Marketing,Marketing Coordinator,Entry,Europe,Germany,52.52,13.405,Onsite,Full-time,116558.63,1,Active,15,Germany-Other,2,27,26-35,1-3 Years,100K-125K,2023,1.6666666666666667,31,31,1942.0,241.66666666666666,7.333333333333333,High,3.3333333333333335,3394.33,5147.84,500-5K,5K-10K,High,6-10,Below Average,21-40,21-40,1901-2100,Above 200
2550,Manuel Reeves,1996-08-03,Female,High School,2021-02-07,Operations,Logistics Manager,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Part-time,40295.6,4,Resigned,22,White,3,28,26-35,1-3 Years,30K-50K,2024,2.5714285714285716,80,90,1914.2857142857142,193.85714285714286,8.0,High,2.2857142857142856,20212.4,16235.109999999999,Above 20K,10K-20K,Medium,6-10,Average,61-80,Above 80,1901-2100,151-200
2551,Vasatika Thakur,2003-08-02,Female,Associate's,2021-01-15,Marketing,Marketing Coordinator,Entry,Asia,India,28.7041,77.1025,Onsite,Part-time,62759.01,0,Active,20,Indo-Aryan,3,21,18-25,1-3 Years,50K-75K,2023,2.3333333333333335,34,39,1780.3333333333333,46.0,6.333333333333333,Moderate,3.3333333333333335,4797.95,7374.33,500-5K,5K-10K,High,6-10,Average,21-40,21-40,1701-1900,0-50
2552,Joanna Iqbal,1969-04-27,Female,Doctorate,2019-08-08,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,56205.04,4,Active,24,White British,5,55,46-55,4-6 Years,50K-75K,2023,2.6,55,64,1836.6,207.6,14.0,Low,4.4,9523.82,12400.74,5K-10K,10K-20K,Very High,11-15,Average,41-60,61-80,1701-1900,Above 200
2553,Claire Scholtz-Gumprich,1979-12-08,Female,Associate's,2021-11-10,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,46082.59,2,Active,25,German,3,45,36-45,1-3 Years,30K-50K,2023,3.0,32,33,2142.0,233.33333333333334,10.0,Moderate,4.666666666666667,7758.23,9106.2,5K-10K,5K-10K,Very High,6-10,Average,21-40,21-40,Above 2100,Above 200
2554,Henry Edwards,1986-04-30,Female,High School,2018-12-26,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,100471.57,0,Active,18,Black British,5,38,36-45,4-6 Years,100K-125K,2023,2.1666666666666665,68,74,2156.5,129.66666666666666,10.666666666666666,High,3.1666666666666665,9902.39,12994.08,5K-10K,10K-20K,High,11-15,Average,61-80,61-80,Above 2100,101-150
2555,Donna Campbell,1978-04-10,Female,Master's,2021-11-29,Sales,Sales Manager,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,107040.08,1,Active,18,Asian,3,46,46-55,1-3 Years,100K-125K,2023,3.3333333333333335,31,35,2040.6666666666667,90.66666666666667,4.333333333333333,Moderate,2.6666666666666665,6923.72,9841.880000000001,5K-10K,5K-10K,Medium,1-5,Good,21-40,21-40,1901-2100,51-100
2556,Erich Schönland MBA.,1972-02-27,Male,Doctorate,2019-05-13,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Remote,Part-time,127027.8,4,Resigned,15,German,1,52,46-55,1-3 Years,125K-150K,2023,1.6,56,67,1599.2,167.2,8.6,Low,4.0,5303.93,8600.900000000001,5K-10K,5K-10K,High,6-10,Below Average,41-60,61-80,1501-1700,151-200
2557,Dr Brian Murphy,1977-05-14,Female,Associate's,2020-06-09,Operations,Logistics Manager,Mid-Level,Europe,UK,51.5074,-0.1278,Remote,Full-time,73951.38,1,Active,22,White British,4,47,46-55,4-6 Years,50K-75K,2023,2.5,42,46,1883.0,78.75,11.0,High,3.5,6860.9,9893.9,5K-10K,5K-10K,High,11-15,Average,41-60,41-60,1701-1900,51-100
2558,Melissa Wallace,2006-04-29,Male,Associate's,2018-04-17,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,60321.16,4,Active,22,White,6,18,18-25,4-6 Years,50K-75K,2023,1.6666666666666667,65,74,1818.8333333333333,126.0,12.833333333333334,High,3.5,7449.26,10131.76,5K-10K,10K-20K,High,11-15,Below Average,61-80,61-80,1701-1900,101-150
2559,Robert Smith,1981-07-15,Female,Bachelor's,2019-05-30,R&D,R&D Engineer,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,79802.24,1,Active,22,White,5,43,36-45,4-6 Years,75K-100K,2023,1.2,53,63,1880.8,174.4,10.0,Low,4.2,4459.2,5879.32,500-5K,5K-10K,Very High,6-10,Below Average,41-60,61-80,1701-1900,151-200
2560,Sharon Lamb,1989-08-11,Male,Master's,2018-11-17,Marketing,Marketing Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,49341.78,3,Active,22,Bengali,6,35,26-35,4-6 Years,30K-50K,2023,3.1666666666666665,66,75,2067.5,204.0,11.166666666666666,Low,3.3333333333333335,13774.87,19532.68,10K-15K,10K-20K,High,11-15,Good,61-80,61-80,1901-2100,Above 200
2561,Chad Day,1997-08-19,Female,Associate's,2019-05-22,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,95514.15,3,Active,18,White,5,27,26-35,4-6 Years,75K-100K,2023,2.0,52,57,1799.8,191.6,14.2,High,3.0,6248.849999999999,9822.27,5K-10K,5K-10K,Medium,11-15,Below Average,41-60,41-60,1701-1900,151-200
2562,Magdalene Hartmann,1991-08-11,Female,Master's,2019-03-15,Operations,Logistics Manager,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Part-time,34753.78,4,Active,25,Germany-Other,5,33,26-35,4-6 Years,30K-50K,2023,2.2,52,59,1967.6,152.4,9.8,High,3.8,8670.45,10460.17,5K-10K,10K-20K,High,6-10,Average,41-60,41-60,1901-2100,151-200
2563,Marc Lozano,1960-04-28,Male,High School,2018-03-18,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,70072.08,0,Active,22,Bengali,6,64,56-66,4-6 Years,50K-75K,2023,2.5,64,80,1954.1666666666667,151.83333333333334,9.0,High,3.0,9161.86,15308.53,5K-10K,10K-20K,Medium,6-10,Average,61-80,61-80,1901-2100,151-200
2564,Laura Ali-Patel,1983-09-01,Male,Associate's,2022-12-14,Marketing,Marketing Coordinator,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,89345.97,1,Active,18,White British,2,41,36-45,1-3 Years,75K-100K,2023,3.5,20,24,1973.0,227.5,6.0,High,4.5,4297.83,6453.54,500-5K,5K-10K,Very High,6-10,Good,10-20,21-40,1901-2100,Above 200
2565,Panini Hayre,2002-03-05,Female,Bachelor's,2020-04-30,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Onsite,Part-time,58954.18,0,Active,24,Indo-Aryan,4,22,18-25,4-6 Years,50K-75K,2023,2.0,46,51,1789.0,72.0,9.0,Low,3.25,5717.27,8081.530000000001,5K-10K,5K-10K,High,6-10,Below Average,41-60,41-60,1701-1900,51-100
2566,Robert Burnett,1996-03-29,Female,Bachelor's,2021-08-08,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,46232.67,4,Active,24,Bengali,3,28,26-35,1-3 Years,30K-50K,2023,2.6666666666666665,34,40,1923.3333333333333,93.0,13.666666666666666,High,3.3333333333333335,5970.42,8049.83,5K-10K,5K-10K,High,11-15,Average,21-40,21-40,1901-2100,51-100
2567,Hansjürgen Hamann-Steckel,1966-07-02,Female,Associate's,2021-04-25,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,59233.73,2,Active,22,German,3,58,56-66,1-3 Years,50K-75K,2023,2.6666666666666665,34,37,1897.0,166.33333333333334,8.0,Low,3.6666666666666665,5066.93,7772.65,5K-10K,5K-10K,High,6-10,Average,21-40,21-40,1701-1900,151-200
2568,Joyce Bolton,1968-02-06,Female,Associate's,2019-10-15,Finance,Financial Analyst,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,49577.2,1,Active,25,Bengali,5,56,56-66,4-6 Years,30K-50K,2023,3.2,54,58,2059.8,179.4,6.8,Moderate,4.6,10922.69,16797.08,10K-15K,10K-20K,Very High,6-10,Good,41-60,41-60,1901-2100,151-200
2569,Gaurangi Chada,1984-10-23,Male,Master's,2019-04-07,Sales,Sales Representative,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,89699.51,1,Active,18,Indo-Aryan,5,40,36-45,4-6 Years,75K-100K,2023,2.6,57,59,1908.4,150.2,13.4,Moderate,3.0,9695.970000000001,13568.3,5K-10K,10K-20K,Medium,11-15,Average,41-60,41-60,1901-2100,151-200
2570,Alicia Salazar,1991-08-15,Female,Doctorate,2018-09-24,HR,HR Specialist,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,68786.17,3,Resigned,20,Bengali,0,33,26-35,<1 Year,50K-75K,2023,2.3333333333333335,62,70,1680.0,114.83333333333333,8.666666666666666,Low,2.6666666666666665,9532.47,12538.35,5K-10K,10K-20K,Medium,6-10,Average,61-80,61-80,1501-1700,101-150
2571,Carlos Nelson,2002-12-05,Female,Master's,2018-10-04,IT,IT Support Specialist,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,49278.59,2,Active,25,Hispanic,6,22,18-25,4-6 Years,30K-50K,2023,2.1666666666666665,63,74,1983.6666666666667,95.16666666666667,10.5,Low,3.5,9369.59,12252.13,5K-10K,10K-20K,High,11-15,Average,61-80,61-80,1901-2100,51-100
2572,Brooke Wright,1993-09-30,Male,Doctorate,2018-12-20,Operations,Logistics Manager,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,41620.07,2,Active,24,White,6,31,26-35,4-6 Years,30K-50K,2023,2.6666666666666665,64,69,1763.1666666666667,128.83333333333334,9.333333333333334,Moderate,4.5,11308.869999999999,16037.01,10K-15K,10K-20K,Very High,6-10,Average,61-80,61-80,1701-1900,101-150
2573,Oeshi Pillai,1995-08-14,Male,Bachelor's,2018-01-11,HR,HR Manager,Senior,Asia,India,28.7041,77.1025,Remote,Full-time,54148.43,4,Active,22,Indo-Aryan,6,29,26-35,4-6 Years,50K-75K,2023,2.1666666666666665,61,76,2078.0,133.33333333333334,10.333333333333334,Moderate,3.1666666666666665,9172.31,12089.43,5K-10K,10K-20K,High,11-15,Average,61-80,61-80,1901-2100,101-150
2574,Christopher Mccoy,1998-01-28,Female,High School,2021-08-02,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,51075.05,1,Active,22,Bengali,3,26,26-35,1-3 Years,50K-75K,2023,1.0,31,37,1701.3333333333333,139.33333333333334,11.333333333333334,Low,2.6666666666666665,2159.81,2940.71,500-5K,500-5K,Medium,11-15,Poor,21-40,21-40,1701-1900,101-150
2575,Ruth Hornig,1972-08-16,Female,Doctorate,2022-01-25,R&D,Research Scientist,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Part-time,67630.76,4,Active,22,Turkish,2,52,46-55,1-3 Years,50K-75K,2023,2.0,22,24,1917.5,153.5,7.0,High,4.5,3578.39,4428.4800000000005,500-5K,500-5K,Very High,6-10,Below Average,21-40,21-40,1901-2100,151-200
2576,Gregory Miller,1977-07-29,Male,Associate's,2019-12-04,Marketing,Marketing Coordinator,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,67534.74,2,Resigned,22,USA-Other,0,47,46-55,<1 Year,50K-75K,2023,1.8,52,59,1788.0,127.6,9.4,High,2.2,5025.07,8969.58,5K-10K,5K-10K,Medium,6-10,Below Average,41-60,41-60,1701-1900,101-150
2577,Arthur Williams,1985-07-15,Male,High School,2019-03-14,HR,HR Manager,Senior,Europe,UK,51.5074,-0.1278,Onsite,Full-time,48621.72,3,Active,22,White British,5,39,36-45,4-6 Years,30K-50K,2023,2.4,53,58,1952.4,201.0,13.8,High,3.6,8279.36,11881.46,5K-10K,10K-20K,High,11-15,Average,41-60,41-60,1901-2100,Above 200
2578,Sara Welch-Williams,1983-05-16,Male,High School,2018-10-20,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,63741.86,0,Active,20,White British,6,41,36-45,4-6 Years,50K-75K,2023,2.5,63,71,1905.6666666666667,128.66666666666666,8.5,High,2.6666666666666665,11066.25,14750.48,10K-15K,10K-20K,Medium,6-10,Average,61-80,61-80,1901-2100,101-150
2579,David Lambert,1962-10-16,Male,Doctorate,2021-10-20,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,83710.03,1,Active,18,Bengali,3,62,56-66,1-3 Years,75K-100K,2023,1.6666666666666667,33,37,1919.3333333333333,164.66666666666666,14.0,High,2.3333333333333335,4199.9400000000005,5035.75,500-5K,5K-10K,Medium,11-15,Below Average,21-40,21-40,1901-2100,151-200
2580,Giesela Girschner,1964-09-05,Male,High School,2020-05-29,HR,HR Specialist,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,48916.13,1,Active,25,German,4,60,56-66,4-6 Years,30K-50K,2023,1.75,44,58,1773.0,149.0,7.75,High,2.75,4564.68,6348.17,500-5K,5K-10K,Medium,6-10,Below Average,41-60,41-60,1701-1900,101-150
2581,Paula Wade,1985-10-07,Female,Master's,2021-07-25,HR,HR Specialist,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,114620.27,1,Active,18,Bengali,3,39,36-45,1-3 Years,100K-125K,2023,2.3333333333333335,31,36,1771.6666666666667,123.0,12.333333333333334,Moderate,3.3333333333333335,5386.63,6863.9400000000005,5K-10K,5K-10K,High,11-15,Average,21-40,21-40,1701-1900,101-150
2582,Yashawini Taneja,1969-02-22,Male,Associate's,2021-05-12,Marketing,Marketing Coordinator,Entry,Asia,India,28.7041,77.1025,Remote,Part-time,79106.57,3,Active,20,Indo-Aryan,3,55,46-55,1-3 Years,75K-100K,2023,2.0,30,36,2019.0,149.66666666666666,14.0,Low,4.0,4385.9,5241.74,500-5K,5K-10K,High,11-15,Below Average,21-40,21-40,1901-2100,101-150
2583,Mekhala Varty,1978-08-08,Female,Doctorate,2019-09-29,Operations,Logistics Manager,Mid-Level,Asia,India,28.7041,77.1025,Onsite,Full-time,52118.06,0,Active,22,Dravidian,5,46,46-55,4-6 Years,50K-75K,2023,2.8,56,64,1899.8,173.2,12.4,Low,3.8,9596.96,13545.29,5K-10K,10K-20K,High,11-15,Average,41-60,61-80,1701-1900,151-200
2584,Tracey Olson,1996-12-21,Male,Doctorate,2022-12-04,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,35989.13,2,Active,25,BD-Tribal,2,28,26-35,1-3 Years,30K-50K,2023,1.5,22,24,1768.0,145.5,4.0,High,3.0,1915.1,3033.79,500-5K,500-5K,Medium,1-5,Below Average,21-40,21-40,1701-1900,101-150
2585,Heather Oconnor,1987-07-05,Female,Master's,2022-05-30,HR,HR Manager,Senior,North America,USA,37.7749,-122.4194,Onsite,Part-time,73984.68,4,Active,22,White,2,37,36-45,1-3 Years,50K-75K,2023,2.5,21,21,1944.5,23.5,10.5,High,4.0,3753.35,5087.33,500-5K,5K-10K,High,11-15,Average,21-40,21-40,1901-2100,0-50
2586,Univ.Prof. Hagen Wilmsen B.Eng.,1983-08-30,Female,High School,2019-10-31,R&D,Research Scientist,Mid-Level,Europe,Germany,52.52,13.405,Remote,Part-time,95326.11,1,Active,18,Germany-Other,5,41,36-45,4-6 Years,75K-100K,2023,2.8,53,60,2069.8,88.2,12.8,Low,4.2,10917.89,14118.77,10K-15K,10K-20K,Very High,11-15,Average,41-60,41-60,1901-2100,51-100
2587,Julian Johnson,1968-03-21,Female,Associate's,2020-11-09,Marketing,Marketing Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,82274.07,4,Active,20,White British,4,56,56-66,4-6 Years,75K-100K,2023,2.0,41,45,1905.5,106.75,12.5,High,3.25,5037.25,8083.679999999999,5K-10K,5K-10K,High,11-15,Below Average,41-60,41-60,1901-2100,101-150
2588,Amy Marshall,1986-01-05,Male,High School,2022-02-09,R&D,R&D Engineer,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,63212.88,0,Active,22,White,2,38,36-45,1-3 Years,50K-75K,2023,3.5,21,25,1844.0,167.5,12.0,High,5.0,4985.64,7262.46,500-5K,5K-10K,Very High,11-15,Good,21-40,21-40,1701-1900,151-200
2589,Gavin Brown,1989-03-08,Male,Doctorate,2021-07-22,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,86409.96,2,Active,18,White British,3,35,26-35,1-3 Years,75K-100K,2023,2.0,33,36,2035.0,154.33333333333334,12.333333333333334,High,3.6666666666666665,4186.12,6274.7699999999995,500-5K,5K-10K,High,11-15,Below Average,21-40,21-40,1901-2100,151-200
2590,Ekavir Subramanian,1977-08-08,Male,Master's,2018-03-25,Finance,Financial Analyst,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,119626.83,3,Active,18,Indo-Aryan,6,47,46-55,4-6 Years,100K-125K,2023,2.0,67,80,2060.6666666666665,97.83333333333333,15.166666666666666,High,3.5,8254.08,10786.470000000001,5K-10K,10K-20K,High,16-20,Below Average,61-80,61-80,1901-2100,51-100
2591,Kimberly Perry,2003-07-25,Male,Bachelor's,2021-06-22,HR,HR Specialist,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,78536.0,0,Active,22,White,3,21,18-25,1-3 Years,75K-100K,2023,2.6666666666666665,34,43,1833.0,195.33333333333334,8.0,Moderate,4.0,5435.37,7374.7,5K-10K,5K-10K,High,6-10,Average,21-40,41-60,1701-1900,151-200
