Employee ID,Full Name,Resignation Probability,Resignation Prediction
1.57905323,Abhimanyu Mitter,6.36E-05,0
1.580977731,Tracy Davis,0.000118066,0
1.582902232,Teresa Edwards,0.000368919,0
1.584826733,Seth Wilson,0.001024403,0
1.586751235,Karen White,0.001276517,0
1.588675736,Jill Garrison DVM,4.00E-05,0
1.590600237,Gregory Guzman,0.000473305,0
1.592524738,Jeffrey Smith,8.31E-05,0
1.594449239,Maureen Bryant,0.195851224,0
1.596373741,Sara Griffin,0.003282872,0
1.598298242,Heinz-Georg Hethur,0.000819744,0
1.600222743,Girindra Loyal,0.999548456,1
1.602147244,Chaaya Sahni,0.000111377,0
1.604071745,Theda Schinke,0.742191375,1
1.605996247,Ms Lorraine James,6.79E-05,0
1.607920748,Karen Baker,0.001348276,0
1.609845249,April West,0.995873267,1
1.61176975,Penny Pope,0.00140198,0
1.613694251,Annaliese Pruschke B.Sc.,3.37E-05,0
1.615618753,Omkaar Narayan,0.001409018,0
1.617543254,Hollie Riley,0.998415953,1
1.619467755,Univ.Prof. Silvio Jockel MBA.,0.000150581,0
1.621392256,Hamsini Mital,0.00099733,0
1.623316757,Dipl.-Ing. Concetta Kreusel B.Sc.,0.043345035,0
1.625241259,Leonard Hart,0.000854545,0
1.62716576,Ingbert Huhn MBA.,9.98E-05,0
1.629090261,Frau Marisa Kobelt,0.0075359,0
1.631014762,Teerth De,0.000101807,0
1.632939263,Mr Kyle Murphy,0.000936002,0
1.634863765,Arthur Knight,0.019268008,0
1.636788266,Steven Wells,0.004382916,0
1.638712767,Viraj Tara,0.003790154,0
1.640637268,William Cummings,9.31E-05,0
1.642561769,Aayush Warrior,0.005058198,0
1.644486271,Tyler Ward,0.001221846,0
1.646410772,Artur Gnatz,7.20E-05,0
1.648335273,Mrs Kim Williams,0.997771313,1
1.650259774,Mohini Ahluwalia,0.000166406,0
1.652184275,Carole Ward,0.001228222,0
1.654108776,Rita Pham,0.992357199,1
1.656033278,Donald Norman,3.92E-05,0
1.657957779,Betty Martinez,0.000238433,0
1.65988228,Jonathan Walsh,0.033651418,0
1.661806781,Chandani Ram,0.000116643,0
1.663731282,Leni Kohl,4.68E-05,0
1.665655784,Marie Mills,4.84E-05,0
1.667580285,Ursula Mans,0.002734389,0
1.669504786,Vedika Majumdar,0.000111563,0
1.671429287,Billy Wilson,0.000238709,0
1.673353788,Kathleen Gordon,0.000224859,0
1.67527829,Tracy Schofield-Phillips,9.65E-05,0
1.677202791,Shivani Bava,0.218248279,0
1.679127292,Ms Alice Fletcher,0.000257615,0
1.681051793,Gary Sullivan,0.007092042,0
1.682976294,Ethan Williams,4.47E-05,0
1.684900796,Martine Bachmann,0.002444973,0
1.686825297,Walburga Renner,0.449972616,0
1.688749798,Mariah Goodman,8.38E-05,0
1.690674299,Julie Taylor,0.035352689,0
1.6925988,Sandra Johnson,4.78E-05,0
1.694523302,Patrick Robinson,0.000405475,0
1.696447803,Wishi Arora,0.005939483,0
1.698372304,Maurice Carsten B.A.,0.000195434,0
1.700296805,Natalja Franke-Eigenwillig,0.002319754,0
1.702221306,Deborah Lewis,0.000472103,0
1.704145808,Sean Davila,0.001167962,0
1.706070309,Danielle Powell,0.000113859,0
1.70799481,Garrett Cortez,0.000150661,0
1.709919311,Prof. H.-Dieter Kreusel,4.52E-05,0
1.711843812,Erik Glover,0.003780618,0
1.713768314,Paul Day,0.000306299,0
1.715692815,Frau Lucia Löchel,5.07E-05,0
1.717617316,John Garcia,0.000125299,0
1.719541817,Jennifer Doyle,5.74E-05,0
1.721466318,Catherine Rice,0.002173065,0
1.723390819,Burkhard Kohl-Fröhlich,0.005666438,0
1.725315321,Jake Byrne-Moore,0.997570332,1
1.727239822,Nachiket Bahri,0.688667198,1
1.729164323,Dr Robin Hopkins,0.000340076,0
1.731088824,Ms Sheila Mason,0.000267625,0
