Employee ID,Full Name,Date of Birth,Gender,Education Level,Hire Date,Department,Job Title,Organization Level,Region,Country,Latitude,Longitude,Employment Status,Employment Type,Base Salary ($),Times Promoted,Years at Company,Current Employment Status,Annual Leave Entitlement (days),Ethnicity,Image Path
2540,Mitali Bajwa,2005-09-09,Male,Doctorate,2021-10-30,Sales,Sales Manager,Mid-Level,Asia,India,28.7041,77.1025,Remote,Full-time,56909.2,1,9,Active,22,Dravidian,
2541,Julia Patterson,2006-10-12,Male,Associate's,2020-12-30,Finance,Financial Analyst,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,86422.07,1,6,Active,20,White British,
2542,Alejandra Ford,1971-03-18,Male,Doctorate,2019-08-08,IT,Data Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,76178.96,4,7,Active,22,USA-Other,
2543,Hilary Jenkins,2003-01-11,Male,Doctorate,2020-03-20,Marketing,Content Strategist,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,115605.0,1,9,Active,18,Black British,
2544,Kelly Thornton DVM,1977-03-09,Male,Bachelor's,2018-08-11,Marketing,Marketing Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,78651.88,2,10,Active,22,BD-Tribal,
2545,Chameli Lal,1963-07-08,Male,Doctorate,2020-04-01,IT,IT Support Specialist,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,54052.48,2,9,Active,24,Indo-Aryan,
2546,Craig Stark,1976-06-19,Male,Associate's,2018-12-06,Finance,Accountant,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,99880.79,1,3,Active,18,Black,
2547,Ingolf Ritter,1996-05-11,Male,Bachelor's,2022-04-12,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Onsite,Part-time,53946.14,3,7,Active,24,Turkish,
2548,Jagvi Sethi,1997-09-21,Female,High School,2020-10-14,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,60439.37,3,4,Active,22,Indo-Aryan,
2549,Hans-H. Knappe B.Sc.,1997-02-06,Male,High School,2021-12-30,Marketing,Marketing Coordinator,Entry,Europe,Germany,52.52,13.405,Onsite,Full-time,116558.63,1,2,Active,15,Germany-Other,
2550,Manuel Reeves,1996-08-03,Female,High School,2021-02-07,Operations,Logistics Manager,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Part-time,40295.6,4,3,Resigned,22,White,
2551,Vasatika Thakur,2003-08-02,Female,Associate's,2021-01-15,Marketing,Marketing Coordinator,Entry,Asia,India,28.7041,77.1025,Onsite,Part-time,62759.01,0,7,Active,20,Indo-Aryan,
2552,Joanna Iqbal,1969-04-27,Female,Doctorate,2019-08-08,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,56205.04,4,9,Active,24,White British,
2553,Claire Scholtz-Gumprich,1979-12-08,Female,Associate's,2021-11-10,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,46082.59,2,9,Active,25,German,
2554,Henry Edwards,1986-04-30,Female,High School,2018-12-26,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,100471.57,0,5,Active,18,Black British,
2555,Donna Campbell,1978-04-10,Female,Master's,2021-11-29,Sales,Sales Manager,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,107040.08,1,9,Active,18,Asian,
2556,Erich Schönland MBA.,1972-02-27,Male,Doctorate,2019-05-13,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Remote,Part-time,127027.8,4,6,Resigned,15,German,
2557,Dr Brian Murphy,1977-05-14,Female,Associate's,2020-06-09,Operations,Logistics Manager,Mid-Level,Europe,UK,51.5074,-0.1278,Remote,Full-time,73951.38,1,6,Active,22,White British,
2558,Melissa Wallace,2006-04-29,Male,Associate's,2018-04-17,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,60321.16,4,1,Active,22,White,
2559,Robert Smith,1981-07-15,Female,Bachelor's,2019-05-30,R&D,R&D Engineer,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,79802.24,1,4,Active,22,White,
2560,Sharon Lamb,1989-08-11,Male,Master's,2018-11-17,Marketing,Marketing Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,49341.78,3,8,Active,22,Bengali,
2561,Chad Day,1997-08-19,Female,Associate's,2019-05-22,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,95514.15,3,10,Active,18,White,
2562,Magdalene Hartmann,1991-08-11,Female,Master's,2019-03-15,Operations,Logistics Manager,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Part-time,34753.78,4,6,Active,25,Germany-Other,
2563,Marc Lozano,1960-04-28,Male,High School,2018-03-18,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,70072.08,0,2,Active,22,Bengali,
2564,Laura Ali-Patel,1983-09-01,Male,Associate's,2022-12-14,Marketing,Marketing Coordinator,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,89345.97,1,8,Active,18,White British,
2565,Panini Hayre,2002-03-05,Female,Bachelor's,2020-04-30,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Onsite,Part-time,58954.18,0,8,Active,24,Indo-Aryan,
2566,Robert Burnett,1996-03-29,Female,Bachelor's,2021-08-08,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,46232.67,4,4,Active,24,Bengali,
2567,Hansjürgen Hamann-Steckel,1966-07-02,Female,Associate's,2021-04-25,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,59233.73,2,5,Active,22,German,
2568,Joyce Bolton,1968-02-06,Female,Associate's,2019-10-15,Finance,Financial Analyst,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,49577.2,1,4,Active,25,Bengali,
2569,Gaurangi Chada,1984-10-23,Male,Master's,2019-04-07,Sales,Sales Representative,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,89699.51,1,2,Active,18,Indo-Aryan,
2570,Alicia Salazar,1991-08-15,Female,Doctorate,2018-09-24,HR,HR Specialist,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,68786.17,3,1,Resigned,20,Bengali,
2571,Carlos Nelson,2002-12-05,Female,Master's,2018-10-04,IT,IT Support Specialist,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,49278.59,2,5,Active,25,Hispanic,
2572,Brooke Wright,1993-09-30,Male,Doctorate,2018-12-20,Operations,Logistics Manager,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,41620.07,2,6,Active,24,White,
2573,Oeshi Pillai,1995-08-14,Male,Bachelor's,2018-01-11,HR,HR Manager,Senior,Asia,India,28.7041,77.1025,Remote,Full-time,54148.43,4,4,Active,22,Indo-Aryan,
2574,Christopher Mccoy,1998-01-28,Female,High School,2021-08-02,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,51075.05,1,3,Active,22,Bengali,
2575,Ruth Hornig,1972-08-16,Female,Doctorate,2022-01-25,R&D,Research Scientist,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Part-time,67630.76,4,1,Active,22,Turkish,
2576,Gregory Miller,1977-07-29,Male,Associate's,2019-12-04,Marketing,Marketing Coordinator,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,67534.74,2,8,Resigned,22,USA-Other,
2577,Arthur Williams,1985-07-15,Male,High School,2019-03-14,HR,HR Manager,Senior,Europe,UK,51.5074,-0.1278,Onsite,Full-time,48621.72,3,7,Active,22,White British,
2578,Sara Welch-Williams,1983-05-16,Male,High School,2018-10-20,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,63741.86,0,8,Active,20,White British,
2579,David Lambert,1962-10-16,Male,Doctorate,2021-10-20,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,83710.03,1,8,Active,18,Bengali,
2580,Giesela Girschner,1964-09-05,Male,High School,2020-05-29,HR,HR Specialist,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,48916.13,1,7,Active,25,German,
2581,Paula Wade,1985-10-07,Female,Master's,2021-07-25,HR,HR Specialist,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,114620.27,1,10,Active,18,Bengali,
2582,Yashawini Taneja,1969-02-22,Male,Associate's,2021-05-12,Marketing,Marketing Coordinator,Entry,Asia,India,28.7041,77.1025,Remote,Part-time,79106.57,3,1,Active,20,Indo-Aryan,
2583,Mekhala Varty,1978-08-08,Female,Doctorate,2019-09-29,Operations,Logistics Manager,Mid-Level,Asia,India,28.7041,77.1025,Onsite,Full-time,52118.06,0,4,Active,22,Dravidian,
2584,Tracey Olson,1996-12-21,Male,Doctorate,2022-12-04,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,35989.13,2,2,Active,25,BD-Tribal,
2585,Heather Oconnor,1987-07-05,Female,Master's,2022-05-30,HR,HR Manager,Senior,North America,USA,37.7749,-122.4194,Onsite,Part-time,73984.68,4,6,Active,22,White,
2586,Univ.Prof. Hagen Wilmsen B.Eng.,1983-08-30,Female,High School,2019-10-31,R&D,Research Scientist,Mid-Level,Europe,Germany,52.52,13.405,Remote,Part-time,95326.11,1,5,Active,18,Germany-Other,
2587,Julian Johnson,1968-03-21,Female,Associate's,2020-11-09,Marketing,Marketing Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,82274.07,4,8,Active,20,White British,
2588,Amy Marshall,1986-01-05,Male,High School,2022-02-09,R&D,R&D Engineer,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,63212.88,0,3,Active,22,White,
2589,Gavin Brown,1989-03-08,Male,Doctorate,2021-07-22,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,86409.96,2,9,Active,18,White British,
2590,Ekavir Subramanian,1977-08-08,Male,Master's,2018-03-25,Finance,Financial Analyst,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,119626.83,3,4,Active,18,Indo-Aryan,
2591,Kimberly Perry,2003-07-25,Male,Bachelor's,2021-06-22,HR,HR Specialist,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,78536.0,0,3,Active,22,White,
2592,William Molina,1995-03-23,Male,High School,2018-10-12,Operations,Logistics Manager,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,43695.1,1,2,Active,24,Bengali,
2593,Mitali Khatri,1966-12-09,Male,Associate's,2020-07-11,Sales,Sales Manager,Mid-Level,Asia,India,28.7041,77.1025,Remote,Full-time,55529.82,0,10,Active,22,Indo-Aryan,
2594,Zilmil Lanka,1970-07-25,Female,High School,2020-03-10,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,35370.04,4,10,Resigned,25,Dravidian,
2595,Corinne Tröst,1959-03-30,Other,Master's,2022-07-15,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,123109.8,3,7,Active,15,German,
2596,Lynn Chaney,1972-07-05,Female,High School,2019-10-09,Operations,Logistics Manager,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,44686.91,1,2,Active,25,Bengali,
2597,Dr Damien Kelly,2000-11-25,Female,Associate's,2021-12-16,IT,Software Engineer,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,40132.53,2,2,Active,24,White British,
2598,Keith Jackson,1982-06-05,Female,Associate's,2021-11-06,R&D,Research Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,94233.14,2,7,Active,18,Bengali,
2599,Robin Wise,1959-03-14,Female,High School,2022-11-30,R&D,Research Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Part-time,84429.17,0,9,Active,20,Hispanic,
2600,Travis Miller,2002-05-20,Female,Doctorate,2018-12-08,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,66971.55,1,4,Active,22,Bengali,
2601,Steven Harris,1974-01-02,Male,Master's,2020-01-18,IT,Data Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,58282.11,1,10,Active,24,White,
2602,Rebecca Mills,1959-11-21,Female,Doctorate,2018-12-22,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,73833.38,2,5,Active,22,Bengali,
2603,Randy Carpenter,1988-07-13,Female,High School,2018-12-28,IT,IT Support Specialist,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,69376.71,3,6,Active,22,Bengali,
2604,Laura Mcgrath,1961-12-30,Male,Bachelor's,2021-12-29,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,81034.3,0,7,Active,20,Black,
2605,Krisha Thaker,1983-01-17,Male,Doctorate,2018-06-13,IT,Data Scientist,Mid-Level,Asia,India,28.7041,77.1025,Remote,Full-time,113615.68,3,10,Active,15,Dravidian,
2606,Dr Christopher Walker,1978-08-31,Female,Master's,2022-08-16,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Remote,Part-time,44363.98,1,4,Active,24,UK-Other,
2607,Jason Bishop,1976-07-03,Female,Doctorate,2018-11-15,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,107884.73,3,9,Active,15,Bengali,
2608,Roberto Carey,1982-11-15,Male,Associate's,2021-08-06,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,57855.34,4,7,Resigned,22,Hispanic,
2609,Urishilla Raja,2003-08-07,Male,Master's,2020-01-11,HR,HR Manager,Senior,Asia,India,28.7041,77.1025,Remote,Full-time,64733.06,4,4,Resigned,22,Indo-Aryan,
2610,Ayush Vyas,1997-11-01,Female,High School,2018-07-25,Sales,Sales Manager,Mid-Level,Asia,India,28.7041,77.1025,Remote,Part-time,58175.51,2,7,Active,22,Indo-Aryan,
2611,Pranav Pillay,2003-09-04,Male,Associate's,2020-01-19,Operations,Logistics Manager,Mid-Level,Asia,India,28.7041,77.1025,Remote,Full-time,30828.46,0,3,Resigned,25,Indo-Aryan,
2612,Shane Salazar,1962-07-17,Female,Associate's,2019-07-31,HR,HR Specialist,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,40521.56,3,5,Active,25,Bengali,
2613,Mr. Frederick Walker,1975-09-01,Female,Master's,2019-10-22,Marketing,Content Strategist,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,100686.05,1,3,Resigned,15,White,
2614,Joseph Williams,1967-11-12,Male,Associate's,2019-11-29,Sales,Sales Manager,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,67646.1,3,7,Active,22,Bengali,
2615,Carlos Tate,1988-01-10,Female,Master's,2020-02-25,HR,HR Specialist,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,73810.18,1,10,Active,20,White,
2616,Alka Hari,1992-03-15,Male,Doctorate,2022-03-10,Sales,Sales Representative,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,61532.24,2,8,Active,20,Indo-Aryan,
2617,Michael Franklin,1987-01-12,Female,Associate's,2020-09-29,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,62840.33,3,3,Active,22,Bengali,
2618,Anthony Jones,1983-11-12,Male,Bachelor's,2019-09-01,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,75666.41,1,1,Active,22,Bengali,
2619,Tom Austermühle B.Eng.,1991-09-15,Male,Doctorate,2019-07-29,HR,HR Specialist,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,39057.71,4,10,Active,25,German,
2620,Ucchal Ratta,1999-11-26,Male,Master's,2019-04-01,Finance,Financial Analyst,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,81727.89,2,9,Active,18,Indo-Aryan,
2621,Michael Young,1980-07-27,Female,Doctorate,2020-12-18,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,47010.38,4,3,Resigned,22,Asian,
2622,Maurice Davies,1966-12-19,Female,High School,2022-07-13,Marketing,Content Strategist,Operational,Europe,UK,51.5074,-0.1278,Onsite,Part-time,64780.44,4,3,Active,22,White British,
2623,Nicholas Stewart,1984-07-17,Female,Bachelor's,2019-12-26,Sales,Sales Manager,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,66168.55,2,7,Active,22,White,
2624,Danny Sinclair,1998-09-23,Female,Bachelor's,2020-03-08,IT,Software Engineer,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,79643.68,1,8,Active,22,White British,
2625,Kreszentia Rogge,1999-03-13,Female,High School,2018-09-10,Marketing,Content Strategist,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,59764.85,1,4,Active,22,Turkish,
2626,Jennifer Caldwell,2000-08-14,Female,High School,2021-08-16,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,67274.31,2,10,Active,20,Bengali,
2627,Chanchal Oommen,2003-06-27,Male,Master's,2022-02-10,IT,IT Support Specialist,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,77358.0,0,2,Active,20,Indo-Aryan,
2628,Mr George James,1961-04-15,Female,High School,2022-08-12,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,79875.01,0,6,Active,18,White British,
2629,Timothy Gilbert,1976-08-17,Female,Master's,2021-01-11,Operations,Logistics Manager,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Part-time,73742.79,1,7,Active,22,Hispanic,
2630,Stephen Jones,1970-10-11,Female,Doctorate,2019-02-16,Marketing,Marketing Coordinator,Entry,North America,USA,37.7749,-122.4194,Onsite,Part-time,46293.3,1,10,Active,22,White,
2631,Gemma Walsh,1998-09-14,Male,Master's,2018-09-22,IT,Software Engineer,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,50553.83,3,5,Active,22,Asian British,
2632,Trevor Dean,1972-07-27,Male,Master's,2021-01-20,Marketing,Content Strategist,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,55527.56,1,10,Active,22,White British,
2633,Ing. Kemal Henck,1962-07-10,Other,Associate's,2019-01-24,HR,HR Specialist,Operational,Europe,Germany,52.52,13.405,Onsite,Part-time,47309.84,3,5,Resigned,24,German,
2634,Adya Nadkarni,1996-09-18,Female,High School,2019-06-11,Sales,Sales Representative,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,77731.47,1,9,Active,18,Dravidian,
2635,Lea Eberth,1982-10-14,Other,High School,2018-03-18,Sales,Sales Manager,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Full-time,56078.98,1,2,Active,24,German,
2636,Brian Nelson,2003-08-21,Female,Doctorate,2018-06-02,Sales,Sales Manager,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Full-time,77564.73,0,4,Active,18,Asian,
2637,Rebecca Price,1998-07-13,Female,Master's,2018-10-08,HR,HR Specialist,Operational,North America,USA,37.7749,-122.4194,Onsite,Part-time,36556.95,1,1,Active,25,Asian,
2638,Jose Harper,1973-11-27,Male,Doctorate,2021-02-24,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,51366.75,4,1,Active,24,White,
2639,Geoffrey Burton,2001-09-02,Female,Associate's,2022-11-28,Marketing,Content Strategist,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,42854.41,0,2,Active,25,White British,
2640,William Ingram,1987-11-17,Male,Doctorate,2022-12-24,IT,IT Support Specialist,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,48684.95,3,2,Active,22,Black,
2641,Mrs Joan Holland,2000-07-15,Female,Bachelor's,2021-05-23,Operations,Logistics Manager,Mid-Level,Europe,UK,51.5074,-0.1278,Onsite,Part-time,131745.51,4,6,Active,15,White British,
2642,Julius Stolze B.Eng.,1969-01-06,Male,Bachelor's,2021-02-25,R&D,Research Scientist,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Full-time,78085.45,3,5,Active,22,Germany-Other,
2643,Robert Jones,1960-01-07,Male,High School,2018-03-12,R&D,R&D Engineer,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,96735.58,0,5,Active,15,White,
2644,Julian Whitehead,1964-05-28,Female,High School,2018-02-21,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,119293.4,4,2,Active,15,White British,
2645,Daksha Pingle,1972-02-25,Male,Master's,2021-02-17,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Remote,Part-time,82987.77,0,10,Active,18,Indo-Aryan,
2646,Danny Moore,1998-08-25,Male,High School,2020-06-14,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,80761.99,2,5,Active,20,White British,
2647,Stephanie Cummings,1975-03-08,Female,Doctorate,2019-03-30,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,67499.63,1,4,Active,22,Bengali,
2648,Deanna Wu,1997-01-22,Male,High School,2021-10-08,R&D,Research Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,62956.99,2,7,Active,22,Bengali,
2649,Angela Norris,1964-06-18,Female,Bachelor's,2020-10-28,IT,Software Engineer,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,75779.07,2,6,Active,22,White British,
2650,Owen Grewal,1961-10-27,Female,Bachelor's,2018-05-19,Marketing,Marketing Coordinator,Entry,Asia,India,28.7041,77.1025,Remote,Part-time,71547.45,0,9,Active,18,Indo-Aryan,
2651,Abdul Majumdar,1990-09-25,Male,Bachelor's,2019-02-27,Finance,Accountant,Operational,Asia,India,28.7041,77.1025,Onsite,Part-time,81166.31,0,4,Active,18,Indo-Aryan,
2652,Heide-Marie Meister B.A.,1970-03-18,Female,High School,2022-01-25,IT,Data Scientist,Mid-Level,Europe,Germany,52.52,13.405,Remote,Full-time,68117.07,0,2,Active,22,German,
2653,Stanley Clarke,1984-01-20,Male,High School,2018-11-07,Marketing,Content Strategist,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,64558.32,1,1,Active,22,White British,
2654,Christopher Waters,1982-12-14,Female,Associate's,2018-03-06,IT,IT Support Specialist,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,43088.08,1,4,Resigned,24,White,
2655,Marc Black-Williams,1973-03-28,Male,Master's,2019-09-16,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Remote,Part-time,58807.96,0,10,Resigned,22,White British,
2656,Kritika Bala,1965-07-27,Female,Doctorate,2021-04-02,Marketing,Content Strategist,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,69590.59,2,7,Active,20,Dravidian,
2657,Sheila Wheeler,1960-10-23,Female,Master's,2021-06-17,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,74970.63,2,2,Active,22,White,
2658,Beatrice Schacht,1962-05-31,Female,High School,2018-08-07,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,51113.6,2,1,Active,22,German,
2659,Jeremy Parker,1967-02-27,Male,Bachelor's,2018-01-27,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,73888.62,2,10,Active,22,White British,
2660,Daniel Bumb,1972-04-20,Male,High School,2022-02-11,HR,HR Specialist,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,75893.97,4,5,Active,20,Indo-Aryan,
2661,Kelly Edwards,1966-08-21,Male,Bachelor's,2019-06-10,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,54031.33,3,8,Active,24,Asian,
2662,Sam Joyce,1974-08-16,Female,Associate's,2019-12-08,Finance,Financial Analyst,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,89130.15,1,3,Active,18,Asian British,
2663,Rachit Thaker,1999-08-12,Male,Master's,2019-09-08,R&D,Research Scientist,Mid-Level,Asia,India,28.7041,77.1025,Onsite,Part-time,30638.97,2,2,Resigned,25,Indo-Aryan,
2664,Diane Forbes,1959-09-07,Male,Doctorate,2018-07-02,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,93814.52,0,3,Active,18,Bengali,
2665,Justin Fuentes,1981-12-07,Female,Doctorate,2021-07-09,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,91553.95,0,1,Resigned,15,Bengali,
2666,Sofie Jungfer,1994-06-24,Male,Bachelor's,2022-08-06,Marketing,Marketing Coordinator,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,51817.94,1,7,Active,22,German,
2667,Dennis Mack,1994-01-18,Female,Doctorate,2018-12-20,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,73796.19,2,10,Active,22,Bengali,
2668,Victoria Williams,1975-12-13,Female,Doctorate,2021-05-26,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,97355.83,3,4,Resigned,15,White,
2669,Sarah Vazquez,1970-12-23,Male,Associate's,2021-03-07,Finance,Financial Analyst,Operational,North America,USA,37.7749,-122.4194,Remote,Part-time,120783.01,4,8,Active,15,White,
2670,Mr Stewart Mann,1981-01-15,Female,Master's,2021-10-12,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,68657.77,1,3,Active,22,Asian British,
2671,Nathan George,1976-02-02,Female,Doctorate,2021-06-07,Finance,Accountant,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,138637.75,3,10,Active,15,Bengali,
2672,Rebecca Evans,2006-07-01,Female,Bachelor's,2022-08-14,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,69816.2,3,5,Active,22,Bengali,
2673,Rebecca Tucker,1968-11-02,Male,Bachelor's,2019-06-13,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,63411.31,2,8,Active,22,Bengali,
2674,Stuart Madden,1985-04-02,Male,Doctorate,2018-09-07,IT,Data Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,80750.87,3,8,Active,20,USA-Other,
2675,Balendra Setty,2005-07-23,Female,Doctorate,2021-08-14,IT,IT Support Specialist,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,95165.01,3,10,Active,18,Indo-Aryan,
2676,Sneha Pall,1979-11-28,Female,High School,2021-03-23,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,52899.02,0,10,Active,22,Indo-Aryan,
2677,Osha Sankaran,1972-09-08,Male,Associate's,2019-12-15,HR,HR Specialist,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,48095.5,2,10,Active,25,India-Tribal,
2678,Kritika Dalal,1974-05-18,Female,High School,2021-03-05,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,96854.83,1,7,Resigned,18,Indo-Aryan,
2679,Clifford Young-Campbell,1975-04-18,Female,Bachelor's,2020-04-14,IT,Software Engineer,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,72447.68,0,9,Active,22,Black British,
2680,Duane Cortez,1975-09-26,Female,Bachelor's,2018-08-06,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,34801.06,4,1,Resigned,25,Bengali,
2681,Reva Loke,1982-07-01,Male,Associate's,2018-04-02,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,55095.76,0,3,Active,24,Dravidian,
